,X,Y,GEOID
583,-87.72382217732324,41.75299024893754,17031700200
584,-87.65142766860055,41.755112117943206,17031710200
585,-87.67093244421562,41.75391862186006,17031710400
586,-87.67078728915119,41.747531563260004,17031710500
587,-87.65688393449443,41.747110100641656,17031710700
588,-87.74489245114093,41.898694518223664,17031251000
589,-87.67188448754034,41.88600965139224,17031280400
590,-87.62093223737456,41.88504648048074,17031320100
591,-87.68664385664462,41.81021951136218,17031580800
592,-87.60597447545257,41.83478356548413,17031351000
593,-87.60990515310972,41.82687574708339,17031360200
594,-87.61010048013449,41.82019679259906,17031380100
595,-87.71865591055129,41.891731828583715,17031231500
596,-87.75201116981266,41.89862482012157,17031251100
597,-87.564010057535,41.6534293043138,17031550200
598,-87.7721659189951,41.79620554302962,17031560800
599,-87.79165137602041,41.79577006592689,17031560900
600,-87.60536971084397,41.68931505835201,17031500300
601,-87.79150325865936,41.78850207783454,17031561000
602,-87.77190984635348,41.78886975965895,17031561100
603,-87.73071452146274,41.81438034927561,17031570200
604,-87.65264258743017,41.71782119785858,17031730400
605,-87.63813859274812,41.71424953298453,17031730500
606,-87.65048570442981,41.7106003195261,17031730600
607,-87.65007922199996,41.703081692564076,17031730700
608,-87.76083843701359,41.91283912610286,17031250300
609,-87.77539556525349,41.9129077726091,17031250400
610,-87.7967955436002,41.91461865884496,17031250500
611,-87.76081003934016,41.905821277190576,17031250700
612,-87.75146764862093,41.906181782226405,17031250800
613,-87.53955708993318,41.70112335543309,17031520300
614,-87.54040381217101,41.689529496543145,17031520600
615,-87.74778044403413,41.81133964481616,17031560200
616,-87.74794935361545,41.80390715112503,17031560300
617,-87.7575201915945,41.79646264694355,17031560700
618,-87.63868814505665,41.732440658108814,17031711500
619,-87.67720697969798,41.702776448350136,17031720600
620,-87.67110936971112,41.972437064617345,17031031000
621,-87.70893395345017,41.82518758819096,17031580300
622,-87.6835072769523,41.95044743317277,17031050500
623,-87.6809279432069,41.94500947686554,17031050800
624,-87.68573171695688,41.94130243859346,17031051000
625,-87.68099047680944,41.93574897323022,17031051400
626,-87.64149137597967,41.89798321694662,17031081900
627,-87.76987341168798,41.88369355376605,17031252000
628,-87.73313533540733,41.88427582647414,17031260300
629,-87.70197484997355,41.97680137542104,17031040300
630,-87.69230341043074,41.96316274581195,17031040800
631,-87.67637298530035,41.95784512753345,17031050100
632,-87.68371677635231,41.95774056555192,17031050200
633,-87.6915185639173,41.95767809915099,17031050300
634,-87.6149860633483,41.82057401442024,17031380200
635,-87.64393212375423,41.84171841090424,17031600400
636,-87.62623002479897,41.89255912578125,17031081500
637,-87.6747271926867,41.72759441182571,17031720100
638,-87.66605027468223,41.71302465944045,17031720200
639,-87.67714512756349,41.71390273665005,17031720300
640,-87.6651387855229,41.703107100276654,17031720700
641,-87.6384256214215,41.72517710868896,17031730100
642,-87.66456514122592,41.727462841170066,17031730300
643,-87.6638662200163,41.97266845234939,17031031100
644,-87.65734101657041,41.972709243317006,17031031200
645,-87.64678533196734,41.97290958941033,17031031300
646,-87.64052086877403,41.96257032930345,17031031400
647,-87.7324552229474,41.79860147123596,17031570500
648,-87.69074504098218,41.82805425030293,17031580100
649,-87.69934773106847,41.826771852888655,17031580200
650,-87.67133166053567,41.950606116005424,17031060300
651,-87.70918446419579,41.815275490545815,17031580400
652,-87.69203144897847,41.81739794963082,17031580600
653,-87.65175240875737,41.681314284579585,17031530300
654,-87.67584041597932,41.93599587054162,17031051300
655,-87.5950235909614,41.714684090815375,17031500100
656,-87.67618131255072,41.95054668774878,17031050600
657,-87.67605949319612,41.94507103270666,17031050700
658,-87.68577800322869,41.94494655968161,17031050900
659,-87.68082663927268,41.94136517796269,17031051100
660,-87.637795508798,41.89325552522301,17031081800
661,-87.81358471506735,42.01525512962738,17031090100
662,-87.8132239144932,42.005598464656025,17031090200
663,-87.81661889753669,41.99922237647806,17031090300
664,-87.78303356092745,41.989580576975804,17031100100
665,-87.72822933073212,41.88432517782605,17031260200
666,-87.79424590062592,41.99561636701176,17031100200
667,-87.72333447811029,41.88435939586454,17031260100
668,-87.66628816416704,41.94155555969529,17031062400
669,-87.62780358766526,41.68889690184935,17031491300
670,-87.68666864316901,41.70999186112824,17031720400
671,-87.65152669626926,41.67403960419105,17031530400
672,-87.6467302295017,41.93465953985573,17031063400
673,-87.65204934271641,41.688631146623486,17031750600
674,-87.68199336917705,41.9833306596909,17031040100
675,-87.68401804670492,41.966833764156455,17031040600
676,-87.69408529809854,41.966805643216915,17031040700
677,-87.6838544254124,41.96318465787765,17031040900
678,-87.90389546005812,41.98026693652026,17031980000
679,-87.62887372923696,41.89210639591268,17031081600
680,-87.63186814613915,41.89206688373077,17031081700
681,-87.77038492897354,41.898425103386195,17031251300
682,-87.77012957583908,41.89099818364719,17031251400
683,-87.76034552652904,41.89111169842411,17031251500
684,-87.76010395848351,41.88381954093883,17031251900
685,-87.72799576235994,41.87705643741964,17031260700
686,-87.65315883072005,41.83651000396646,17031600900
687,-87.66244137027827,41.804993986064794,17031611200
688,-87.66126479739233,41.93615870779494,17031062800
689,-87.65641126115383,41.93623704554148,17031062900
690,-87.65156173731681,41.93631030646946,17031063000
691,-87.64677988248096,41.93823193902475,17031063100
692,-87.63464269751157,41.93916545688818,17031063200
693,-87.77344431813256,41.98006990617328,17031110200
694,-87.7518037239905,41.891406505201395,17031251600
695,-87.74447927528986,41.891384395206785,17031251700
696,-87.74788851776903,41.88414361253651,17031251800
697,-87.73079090697667,41.80414485595925,17031570300
698,-87.7191303907548,41.80499209937182,17031570400
699,-87.79739959998946,41.97920439655549,17031100600
700,-87.65664399183619,41.94258468199615,17031062200
701,-87.79762950771105,41.972123463046714,17031100700
702,-87.73200935605902,41.87133781867357,17031261000
703,-87.67098427901875,41.93597519512926,17031062600
704,-87.76969497672819,41.98748336966297,17031110100
705,-87.7228141481138,41.871029734311264,17031260900
706,-87.71779278953588,41.87623246801267,17031270500
707,-87.53049651540705,41.72033191946592,17031520100
708,-87.67216361692229,41.804890094395695,17031611400
709,-87.67510199334383,41.81617780362619,17031610300
710,-87.63840840259272,41.81270788213079,17031610800
711,-87.64993808143944,41.8047713864215,17031611000
712,-87.66611032263724,41.93608628484396,17031062700
713,-87.74006633285254,41.991113648307234,17031120300
714,-87.69848966246015,41.871496406008525,17031271800
715,-87.53072698614525,41.70299047921497,17031520400
716,-87.73772821464229,41.87666398647269,17031260500
717,-87.73286665210911,41.877107792521436,17031260600
718,-87.68684700553821,41.817488198403105,17031580700
719,-87.66164269452236,41.94905991760706,17031061200
720,-87.67990652024756,41.82666326227676,17031590500
721,-87.67292545601453,41.82683289518602,17031590600
722,-87.66385179751926,41.82678212815804,17031590700
723,-87.65546784030336,41.84225951744118,17031600600
724,-87.66062934622413,41.84069268876665,17031600700
725,-87.66653643331391,41.950673215082496,17031060400
726,-87.66050075074831,41.95272000048892,17031060500
727,-87.64047122846398,41.95069037399979,17031060900
728,-87.65197028838864,41.94922057552246,17031061000
729,-87.64707857779402,41.942576882732375,17031062000
730,-87.65177037400026,41.942691472665146,17031062100
731,-87.73804112896133,41.88421458315413,17031260400
732,-87.72309638150942,41.87708484117766,17031260800
733,-87.69857245023002,41.78996523819939,17031630800
734,-87.80440584830848,41.9887029323304,17031100300
735,-87.818041899982,41.988967625628426,17031100400
736,-87.81973219532145,41.97805995208207,17031100500
737,-87.66404576861805,41.8692735966958,17031283100
738,-87.70356215218996,41.87735974368369,17031271200
739,-87.66744912550949,41.810398455692386,17031610400
740,-87.6575817300694,41.805059007386454,17031611100
741,-87.66730385787598,41.804936274759996,17031611300
742,-87.66144316990977,41.94162777678851,17031062300
743,-87.67110725178192,41.94148802611782,17031062500
744,-87.67380229693303,41.92926243335449,17031070700
745,-87.65106141511481,41.921777795492545,17031071100
746,-87.64145776838603,41.9217794296563,17031071300
747,-87.71300424764827,41.970694893980195,17031140200
748,-87.66567662255741,41.92876277533993,17031070600
749,-87.75216253931373,41.977235880349944,17031120400
750,-87.7208086933143,41.99110417743685,17031130100
751,-87.73606640391637,41.98085092047562,17031130200
752,-87.70579416557985,41.97108445047547,17031140100
753,-87.65919904819533,41.869572589257814,17031283200
754,-87.73894299842462,41.971537022952155,17031140400
755,-87.72239911305634,41.85523989830915,17031292400
756,-87.68868121629664,41.87136690529845,17031282700
757,-87.73224293550128,41.855161072069,17031292500
758,-87.71733431829767,41.84799050564424,17031300600
759,-87.7124504052518,41.848072090735315,17031300700
760,-87.68491360992066,41.87026826863975,17031282800
761,-87.65375469203605,41.863414155559774,17031283800
762,-87.73245668752426,41.862410315109834,17031290900
763,-87.69221584335024,41.857641499644146,17031291600
764,-87.69404527576094,41.80274525796565,17031630200
765,-87.70845279248874,41.87730403071133,17031271300
766,-87.68512815304199,41.878630934685646,17031280900
767,-87.67197619340018,41.79759917873104,17031611700
768,-87.6476807278655,41.79791277286827,17031612100
769,-87.65131024936764,41.92904631020048,17031070300
770,-87.72193927477265,41.84742514104255,17031300500
771,-87.7128745865571,41.86266119850024,17031291200
772,-87.73044378176883,41.78950251091746,17031620300
773,-87.7181681614843,41.789638208033004,17031620400
774,-87.68166878911744,41.799271495025415,17031630100
775,-87.70863783786777,41.79886208230539,17031630300
776,-87.69878110097677,41.79725452360968,17031630400
777,-87.68901651976805,41.79742743333587,17031630500
778,-87.78323488713627,41.97529087119417,17031110300
779,-87.77261086046701,41.97295319487581,17031110400
780,-87.6428042439965,41.88529624776741,17031280100
781,-87.77500735173545,42.00198220329048,17031120100
782,-87.68890088009836,41.878596792857046,17031280800
783,-87.75761559899071,41.99452941275379,17031120200
784,-87.7133313721809,41.87724292756844,17031271400
785,-87.65591141236786,41.92170117492463,17031071000
786,-87.64262363419903,41.87924795024878,17031281900
787,-87.53532981165544,41.66503283625368,17031550100
788,-87.64621064524655,41.9218547757888,17031071200
789,-87.67865528116556,41.80544831287159,17031611500
790,-87.66711377792959,41.79764778872884,17031611800
791,-87.65982263908792,41.797743083277005,17031611900
792,-87.65253589191144,41.797846703409874,17031612000
793,-87.718025608493,41.798017634002825,17031620100
794,-87.72923373977096,41.79552142275603,17031620200
795,-87.64629298760185,41.9290778027509,17031070200
796,-87.65615626684857,41.92896725753591,17031070400
797,-87.66089221872414,41.928945530768566,17031070500
798,-87.71339147534155,41.98655897246484,17031130300
799,-87.71570675921576,41.856651781587274,17031292200
800,-87.7083654952343,41.78981146427123,17031630900
