stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id,geo_node_id
471w0260,"Deerfield Metra (Park Ave & Jewett Park Dr)",,42.1676271,-87.8492431,,,,,,,18968
471w0261,"Robert York Ave & Deerfield Rd",,42.1667613,-87.8485603,,,,,,,35186
471w0262,"Robert York Ave & Osterman Ave",,42.1649198,-87.8475031,,,,,,,35187
471w0310,"Waukegan Rd & Central Ave",,42.1637321,-87.8435313,,,,,,,20107
471w0315,"Waukegan Rd & Kates Rd",,42.158089,-87.8391781,,,,,,,20108
471w0320,"Waukegan Rd & Oakmont Dr",,42.1562441,-87.8379673,,,,,,,20109
471w0325,"50 S Waukegan Rd",,42.1542536,-87.8366071,,,,,,,20110
471w0330,"118-120 S Waukegan Rd",,42.1508056,-87.8358313,,,,,,,20112
472n0006,"Oakwood/Mulberry",,42.1806498,-87.7976196,,,,,,,35398
472n0007,"Mulberry/St. Johns",,42.180557,-87.7954521,,,,,,,35399
472n0008,"St. Johns/Hazel",,42.1830206,-87.7967471,,,,,,,35400
472n0009,"St. Johns/Laurel",,42.1844851,-87.7976828,,,,,,,35401
472n0015,"St. Johns/Central",,42.1857331,-87.7984876,,,,,,,20115
472n0016,"St. Johns/Park",,42.1868331,-87.7992066,,,,,,,20116
472n0018,"St. Johns/Elm",,42.1879566,-87.7998931,,,,,,,20117
472n0040,"St. Johns/Indian Trail School",,42.1900823,-87.8002379,,,,,,,20122
472n0045,"St. Johns/Vine (H.P. High School)",,42.1921405,-87.8001991,,,,,,,20123
472n0050,"St. Johns/Maple",,42.1940501,-87.8001548,,,,,,,20124
472n0055,"St. Johns/Woodpath",,42.1949113,-87.8012338,,,,,,,20125
472n0060,"St. Johns/Orchard",,42.196782,-87.8023401,,,,,,,20126
472n0065,"St. Johns/Moraine",,42.1983088,-87.8023441,,,,,,,20127
472n0075,"St. Johns/Bloom",,42.2012464,-87.8034671,,,,,,,20128
472n0076,"St. Johns/Temple",,42.2019076,-87.8042208,,,,,,,35140
472n0077,"St. Johns/Walker",,42.2031498,-87.804297,,,,,,,35141
472n0078,"Walker/Lauretta",,42.2033876,-87.8066845,,,,,,,35142
472n0095,"Walker/Waukegan",,42.2032746,-87.8093491,,,,,,,20135
472n0100,"Sheridan/Webster",,42.2045851,-87.8101381,,,,,,,20136
472n0105,"Sheridan/Clay",,42.2056055,-87.8107591,,,,,,,20137
472n0106,"Sheridan/Washington",,42.2069308,-87.8115751,,,,,,,20138
472n0107,"Sheridan/Fort Sheridan",,42.2097251,-87.8132018,,,,,,,20139
472n0108,"Sheridan/Hotel Moraine",,42.2105651,-87.8137466,,,,,,,20140
472n0109,"Sheridan/McDonald's",,42.2152036,-87.8183968,,,,,,,20141
472n0110,"Sheridan/Washington",,42.2070156,-87.8120586,,,,,,,20142
472n0112,"Washington/Bank Ln.",,42.2070385,-87.8129376,,,,,,,20143
472n0115,"Washington/Green Bay",,42.2068173,-87.8135083,,,,,,,20144
472n0120,"Green Bay/Sheriden",,42.2062415,-87.8130648,,,,,,,20145
472n0125,"Green Bay/Burchell",,42.2054358,-87.8124986,,,,,,,20146
472n0130,"Green Bay/North/Highwood Metra",,42.2035216,-87.8111013,,,,,,,20147
472n0135,"Green Bay/Highwood",,42.2021053,-87.8100086,,,,,,,20148
472n0140,"Green Bay/Mears",,42.2011301,-87.8093176,,,,,,,20149
472n0145,"Green Bay/Prairie",,42.1999441,-87.8084611,,,,,,,20150
472n0150,"Prairie/Morgan",,42.1998083,-87.8095956,,,,,,,20151
472n0155,"Prairie/Everts/Burtis",,42.1998066,-87.8107276,,,,,,,20152
472n0165,"Prairie/Jeffreys",,42.1998043,-87.8115086,,,,,,,20153
472n0170,"Prairie/High",,42.1998111,-87.8129668,,,,,,,20154
472n0175,"Prairie/Pleasant",,42.1998106,-87.8141734,,,,,,,20155
472n0180,"Prairie/Central",,42.1998141,-87.8153778,,,,,,,20156
472n0185,"Prairie/Evolution",,42.1998163,-87.8166338,,,,,,,20157
472n0190,"Prairie/Western",,42.1998301,-87.8177791,,,,,,,20158
472n0195,"Half Day/Augusta Way",,42.1998508,-87.8200898,,,,,,,20159
472n0200,"Half Day/Greenwood",,42.1998461,-87.8209556,,,,,,,20160
472n0205,"Half Day/Compton",,42.1998536,-87.8227146,,,,,,,20161
472n0210,"Half Day/Summit",,42.1998713,-87.8249256,,,,,,,20162
472n0215,"Summit/Kent/Marl Oak",,42.2007663,-87.8251553,,,,,,,20163
472n0220,"Summit/North/Northwood Jr. High",,42.2036958,-87.8251621,,,,,,,20164
472n0225,"Summit/Wayne Thomas School",,42.2058151,-87.8251581,,,,,,,20165
472n0230,"Summit/Auburn",,42.2064213,-87.8251696,,,,,,,20166
472n0235,"Summit/Old Trail",,42.2075163,-87.8251536,,,,,,,20167
472n0240,"Summit/Apple Tree",,42.2091973,-87.8251823,,,,,,,20168
472n0255,"Summit/Krenn",,42.2115676,-87.8249806,,,,,,,20169
472n0260,"Krenn/Lotus",,42.2133621,-87.8233506,,,,,,,20170
472n0265,"Krenn/Audubon",,42.2145861,-87.8229718,,,,,,,20171
472n0270,"Krenn/Hyacinth",,42.2159875,-87.8227574,,,,,,,20172
472n0280,"Hyacinth/Dato",,42.2163851,-87.822003,,,,,,,20173
472n0285,"Hyacinth/Western",,42.2167261,-87.8212546,,,,,,,20174
472n0290,"Fort Sheridan Metra Station",,42.2173866,-87.8214208,,,,,,,20175
472n0295,"Western/Old Elm",,42.2179591,-87.8218568,,,,,,,20176
472s0006,"Mulberry/Oakwood",,42.1806921,-87.7976283,,,,,,,35402
472s0007,"St. Johns/Mulberry",,42.1807844,-87.7954063,,,,,,,35403
472s0008,"Park/Rt. 41/Staples",,42.1875253,-87.8227994,,,,,,,35188
472s0009,"St. Johns/Hazel",,42.1832733,-87.7969838,,,,,,,35404
472s0011,"St. Johns/Laurel",,42.184448,-87.7977298,,,,,,,35405
472s0032,"St. Johns/Central",,42.1860665,-87.7987488,,,,,,,20209
472s0034,"St. Johns/Park",,42.187048,-87.7994336,,,,,,,20210
472s0035,"St. Johns/Elm",,42.1882603,-87.8001548,,,,,,,20211
472s0040,"St. Johns/Indian Trail School",,42.1901488,-87.8003096,,,,,,,20212
472s0045,"St. Johns/Vine (H.P. High School)",,42.1924453,-87.8002356,,,,,,,20213
472s0050,"St. Johns/Maple",,42.1941153,-87.80023,,,,,,,20214
472s0055,"St. Johns/Woodpath",,42.1949226,-87.8014418,,,,,,,20215
472s0060,"St. Johns/Orchard",,42.1969423,-87.80239,,,,,,,20216
472s0065,"St. Johns/Moraine",,42.1985971,-87.8023831,,,,,,,20217
472s0075,"St. Johns/Bloom",,42.2012631,-87.8037536,,,,,,,20218
472s0076,"St. Johns/Temple",,42.2020446,-87.804356,,,,,,,35144
472s0077,"Walker/St. Johns",,42.2033016,-87.8044751,,,,,,,35145
472s0078,"Walker/Lauretta",,42.2033326,-87.8069766,,,,,,,35146
472s0095,"Waukegan/Walker",,42.2034059,-87.8095623,,,,,,,20225
472s0100,"Sheridan/Webster",,42.2048028,-87.8104051,,,,,,,20226
472s0105,"Sheridan/Clay",,42.2057706,-87.8109809,,,,,,,20227
472s0110,"Washington/Sheridan",,42.2065961,-87.811464,,,,,,,20228
472s0112,"Washington/Bank Ln.",,42.2069835,-87.8128401,,,,,,,20229
472s0115,"Green Bay/Washington",,42.2067978,-87.8134841,,,,,,,20230
472s0117,"Sheridan/Fort Sheridan",,42.2099891,-87.8134458,,,,,,,20231
472s0118,"Sheridan/Hotel Moraine",,42.2106211,-87.8138893,,,,,,,20232
472s0119,"Sheridan/McDonald's",,42.2153801,-87.8186488,,,,,,,20233
472s0120,"Green Bay/Sheriden",,42.2060976,-87.8129296,,,,,,,20234
472s0125,"Green Bay/Burchell",,42.2053695,-87.8123863,,,,,,,20235
472s0130,"Green Bay/North/Highwood Metra",,42.2033703,-87.8109145,,,,,,,20236
472s0135,"Green Bay/Highwood",,42.2018286,-87.8097308,,,,,,,20237
472s0140,"Green Bay/Mears",,42.2011083,-87.8091451,,,,,,,20238
472s0145,"Prairie/Green Bay",,42.2001526,-87.8084656,,,,,,,20239
472s0150,"Prairie/Morgan",,42.1997293,-87.8097433,,,,,,,20240
472s0160,"Prairie/Burtis/Everts",,42.1997608,-87.8111586,,,,,,,20241
472s0165,"Prairie/Jeffreys",,42.1997676,-87.8116066,,,,,,,20242
472s0170,"Prairie/High",,42.1997568,-87.8132991,,,,,,,20243
472s0175,"Prairie/Pleasant",,42.1997705,-87.8144101,,,,,,,20244
472s0180,"Prairie/Central",,42.1997653,-87.8156791,,,,,,,20245
472s0185,"Prairie/Evolution",,42.1997436,-87.8168005,,,,,,,20246
472s0190,"Half Day/Western",,42.1997876,-87.8181361,,,,,,,20247
472s0195,"Half Day/Augusta Way",,42.1997883,-87.8204221,,,,,,,20248
472s0200,"Half Day/Greenwood",,42.1998181,-87.8211486,,,,,,,20249
472s0205,"Half Day/Compton",,42.1997746,-87.8229048,,,,,,,20250
472s0210,"Summit/Half Day",,42.1997876,-87.8248333,,,,,,,20251
472s0215,"Summit/Kent/Marl Oak",,42.2009851,-87.8252155,,,,,,,20253
472s0220,"Summit/North/Northwood Jr. High",,42.2036339,-87.825227,,,,,,,20254
472s0225,"Summit/Wayne Thomas School",,42.2059126,-87.8252361,,,,,,,20255
472s0230,"Summit/Auburn",,42.2067893,-87.8252511,,,,,,,20256
472s0235,"Summit/Old Trail",,42.2078395,-87.8252161,,,,,,,20257
472s0240,"Summit/Apple Tree",,42.2093978,-87.8252584,,,,,,,20258
472s0250,"Krenn/Summit",,42.2116766,-87.8249536,,,,,,,20259
472s0255,"Krenn/Lotus",,42.2135656,-87.8233063,,,,,,,20260
472s0260,"Krenn/Audubon",,42.2148031,-87.8230303,,,,,,,20261
472s0282,"Krenn/Hyacinth",,42.2162946,-87.8228216,,,,,,,20265
472s0284,"Old Elm/Krenn",,42.2179063,-87.8228176,,,,,,,20266
472s0292,"Old Elm/Sheridan",,42.217986,-87.8207601,,,,,,,20269
473e0005,"Green Bay/Central",,42.1844713,-87.8020571,,,,,,,20274
473e0015,"Green Bay/Traffic Signal/Karger Recreation Center",,42.1860441,-87.8030335,,,,,,,20275
473e0020,"Green Bay/Elm",,42.1870748,-87.803607,,,,,,,20276
473e0025,"Park/Green Bay",,42.1888138,-87.8037771,,,,,,,20277
473e0030,"Park/Midlothian",,42.1888351,-87.8058816,,,,,,,20278
473e0035,"Park/Highland Park Hospital",,42.1888253,-87.8072608,,,,,,,20279
473e0040,"Park/Sunset",,42.1888218,-87.8085241,,,,,,,20280
473e0045,"Park/Beverly",,42.1888666,-87.8133966,,,,,,,20281
473e0050,"Park/District 113 Admin. Center",,42.1888728,-87.8150626,,,,,,,20282
473e0055,"Park/H.P. Country Club",,42.1888946,-87.8191828,,,,,,,20283
473e0060,"Park/Brooke Estates",,42.1888974,-87.8202193,,,,,,,20284
473e0065,"Park/Traffic Signal",,42.1886896,-87.8230058,,,,,,,20286
473e0085,"1600 Deerfield Rd",,42.1766591,-87.8212818,,,,,,,20289
473e0090,"Old Deerfield Rd & Richfield Ave",,42.1742378,-87.8214846,,,,,,,20290
473e0145,"Ridge Rd & Blossom Ct",,42.1593306,-87.8127361,,,,,,,20301
473e0150,"Clavey Rd & Sumac Rd",,42.1599098,-87.8111628,,,,,,,20306
473e0160,"Clavey Rd & Skokie Valley Rd",,42.1598943,-87.8074288,,,,,,,20310
473e0175,"Crossroads Shopping Ctr (187 Skokie Valley Rd)",,42.1560745,-87.8042803,,,,,,,20312
473e0185,"Skokie Valley Rd & Lake Cook Rd",,42.1531243,-87.8020944,,,,,,,20313
473w0005,"Green Bay/Central",,42.1845058,-87.8019551,,,,,,,20314
473w0015,"Green Bay/Traffic Signal/Karger Recreation Center",,42.1861266,-87.8029991,,,,,,,20315
473w0020,"Green Bay/Elm",,42.1875476,-87.8034574,,,,,,,20316
473w0025,"Green Bay/Park",,42.1888666,-87.8038946,,,,,,,20317
473w0030,"Park/Midlothian",,42.1888763,-87.8058255,,,,,,,20318
473w0035,"Park/Highland Park Hospital",,42.1888815,-87.807891,,,,,,,20319
473w0040,"Park/Sunset",,42.1888866,-87.8085585,,,,,,,20320
473w0045,"Park/Beverly",,42.1889078,-87.8132608,,,,,,,20321
473w0050,"Park/District 113 Admin. Center",,42.188913,-87.8148936,,,,,,,20322
473w0055,"Park/H.P. Country Club",,42.1889456,-87.8190436,,,,,,,20323
473w0060,"Park/Brooke Estates",,42.1889456,-87.8202141,,,,,,,20324
473w0065,"Park/Traffic Signal",,42.1886551,-87.8231358,,,,,,,20327
473w0085,"1600 Deerfield Rd",,42.1765726,-87.8213328,,,,,,,20330
473w0090,"Old Deerfield Rd & Richfield Ave",,42.1745415,-87.8214026,,,,,,,20331
501e0019,"Houbolt Rd & Rock Creek Blvd",,41.4962173,-88.1685538,,,,,,,37277
501e0030,"Houbolt Rd & Cathy Dr",,41.5020013,-88.168791,,,,,,,13766
501e0035,"Houbolt Rd & Longford Dr",,41.5056838,-88.1689325,,,,,,,13767
501e0045,"Houbolt Rd & Forestview Dr",,41.5111131,-88.1691336,,,,,,,13769
501e0050,"Houbolt Rd & McDonough St",,41.5136661,-88.1692498,,,,,,,13770
501e0055,"Jefferson St & Houbolt Rd",,41.5217809,-88.1690763,,,,,,,13771
501e0060,"Jefferson St & Essington Rd",,41.5218778,-88.1603386,,,,,,,13772
501e0070,"3000 Jefferson St",,41.5219648,-88.1547156,,,,,,,13774
501e0075,"Jefferson St & 129th Infantry Dr",,41.5219591,-88.1508458,,,,,,,13775
501e0080,"Jefferson St & Caterpillar Dr",,41.5220181,-88.1458423,,,,,,,13776
501e0085,"Jefferson St & Barney Dr",,41.5220303,-88.1435389,,,,,,,13777
501e0090,"Jefferson St & Joyce Rd",,41.5221471,-88.1410781,,,,,,,13778
501e0095,"Jefferson St & Republic Ave",,41.5222291,-88.1388966,,,,,,,13779
501e0100,"Jefferson St & Springfield Ave",,41.5222381,-88.1376753,,,,,,,13780
501e0105,"2160 W Jefferson St",,41.522327,-88.1337241,,,,,,,13781
501e0110,"Jefferson St & Hammes Ave",,41.5223838,-88.1314341,,,,,,,13782
501e0112,"1818 W Jefferson St",,41.5225201,-88.1268951,,,,,,,13783
501e0120,"Jefferson St & Larkin Ave (at Emery St)",,41.5225751,-88.1236683,,,,,,,13785
501e0135,"Jefferson St & Stryker Ave / Woodlawn Ave",,41.5226788,-88.1200833,,,,,,,13788
501e0140,"Jefferson St & Midland Ave",,41.5228066,-88.1153776,,,,,,,13789
501e0150,"Jefferson St & Redwood Dr",,41.522904,-88.112903,,,,,,,13791
501e0165,"Jefferson St & Reed St",,41.5230031,-88.1092933,,,,,,,13794
501e0175,"Jefferson St & May St",,41.5230529,-88.1069458,,,,,,,13796
501e0190,"Jefferson St & William St",,41.5231441,-88.1041613,,,,,,,13799
501e0205,"Jefferson St & Raynor Ave",,41.5236516,-88.1001683,,,,,,,13802
501e0210,"Jefferson St & Hunter Ave / John St",,41.5241256,-88.0988535,,,,,,,13803
501e0215,"Jefferson St & Clement St",,41.5246703,-88.0956683,,,,,,,13804
501e0225,"Jefferson St & Cagwin Ave",,41.5249643,-88.0931421,,,,,,,13807
501e0240,"Jefferson St & Hickory St",,41.5251036,-88.0906681,,,,,,,13810
501e0245,"Jefferson St & Bluff St",,41.5248475,-88.0880755,,,,,,,13811
501e0250,"Jefferson St & Joliet St",,41.5248611,-88.0852933,,,,,,,13812
501e0256,"Jefferson St & Richards St",,41.5248164,-88.0748293,,,,,,,32356
501e0257,"Lincoln Hwy & Van Buren St",,41.5251958,-88.0727581,,,,,,,32357
501e0258,"113 Collins St",,41.526222,-88.0726308,,,,,,,32358
501e0280,"Collins St & Cass St",,41.5276383,-88.0725621,,,,,,,13819
501e0285,"Collins St & Benton St",,41.5297153,-88.0724875,,,,,,,13820
501e0287,"Cass/Casseday",,41.5278623,-88.0716546,,,,,,,37090
501e0290,"Collins St & Catalpa St",,41.5305541,-88.0724553,,,,,,,13821
501e0292,"Cass/Parks",,41.527879,-88.0702891,,,,,,,37091
501e0295,"Collins St & Jackson St",,41.5312835,-88.0724646,,,,,,,13822
501e0297,"Cass/Youngs",,41.5279161,-88.0690115,,,,,,,37092
501e0300,"Jackson/Parks",,41.5316243,-88.0703836,,,,,,,13823
501e0302,"Cass/Garnsey",,41.5279671,-88.0666595,,,,,,,37093
501e0305,"Jackson/Youngs",,41.5316386,-88.0690366,,,,,,,13824
501e0307,"Henderson/Cass",,41.5282606,-88.0640656,,,,,,,37094
501e0310,"Jackson/Willard",,41.5316553,-88.0678636,,,,,,,13825
501e0312,"Henderson/Wenberg",,41.5288741,-88.0641305,,,,,,,37095
501e0315,"Jackson/Garnsey",,41.5316736,-88.0665756,,,,,,,13826
501e0317,"Henderson/Benton",,41.5297721,-88.0641298,,,,,,,37096
501e0320,"Jackson/Landau",,41.5316868,-88.0656331,,,,,,,13827
501e0322,"Henderson/Jackson",,41.5319928,-88.0641786,,,,,,,37097
501e0325,"Jackson/Henderson",,41.5320748,-88.0641441,,,,,,,13828
501e0330,"Henderson/Columbia",,41.5360763,-88.0642908,,,,,,,13829
501e0335,"Henderson/Elwood",,41.5373963,-88.0642868,,,,,,,13830
501e0340,"Henderson/Ward",,41.5385136,-88.0643279,,,,,,,13831
501e0345,"Henderson/Cleveland",,41.5391306,-88.0646345,,,,,,,13832
501e0350,"Henderson/Chase",,41.5397231,-88.0646603,,,,,,,13833
501e0355,"Henderson/Meeker",,41.5405441,-88.0646866,,,,,,,13834
501e0360,"Henderson/Francis",,41.5415211,-88.0647744,,,,,,,13835
501e0362,"Henderson/Williamson",,41.5423948,-88.0647911,,,,,,,37287
501e0365,"Williamson/Valley",,41.5425163,-88.0641751,,,,,,,13836
501e0370,"Charlesworth/Williamson",,41.5425541,-88.0630286,,,,,,,13837
501e0375,"Charlesworth/Ewing",,41.5446706,-88.0628343,,,,,,,13838
501e0380,"Charlesworth/Woodruff",,41.5459868,-88.0628756,,,,,,,13839
501e0390,"Woodruff/Fairview",,41.5462411,-88.0596394,,,,,,,13840
501e0395,"Woodruff/Arthur",,41.546252,-88.0584511,,,,,,,13841
501e0400,"Woodruff/Dora",,41.5462433,-88.0581681,,,,,,,13842
501e0405,"Woodruff/Magnolia",,41.546275,-88.0576445,,,,,,,13843
501e0410,"Woodruff/Luther",,41.5462738,-88.0571076,,,,,,,13844
501e0415,"Woodruff/Draper",,41.5462766,-88.056502,,,,,,,13845
501e0420,"Woodruff/California",,41.5462668,-88.055823,,,,,,,13846
501e0425,"Woodruff/Antram",,41.5462853,-88.0553703,,,,,,,13847
501e0430,"Woodruff/Fuller/Holmes",,41.5463036,-88.0545075,,,,,,,13848
501e0440,"Woodruff/Cutter",,41.5463248,-88.0535106,,,,,,,13849
501e0445,"Woodruff/Gould",,41.5463516,-88.0523096,,,,,,,13850
501e0450,"Woodruff/Clark",,41.5463706,-88.0511156,,,,,,,13851
501e0455,"Woodruff/Hague",,41.5463963,-88.0496476,,,,,,,13852
501e0460,"Woodruff/Gage",,41.5464066,-88.0487263,,,,,,,13853
501e0465,"Gage/Gage Ct./Cul-de-sac",,41.5474093,-88.0474871,,,,,,,13854
501e0470,"Gage/Demmond",,41.5485753,-88.0473008,,,,,,,13855
501e0475,"Demmond/Hague",,41.5486933,-88.0482113,,,,,,,13856
501e0480,"Demmond/Demmond Ct.",,41.5484784,-88.049324,,,,,,,13857
501e0485,"Demmond/Clark",,41.5478688,-88.0508193,,,,,,,13858
501e0490,"Demmond/Gould",,41.5478523,-88.0520323,,,,,,,13859
501e0495,"Demmond/Cutter",,41.5478248,-88.053184,,,,,,,13860
501e0500,"Cutter/Garvin",,41.5483959,-88.0533666,,,,,,,13861
501e0505,"Garvin/Fuller",,41.5485141,-88.0544713,,,,,,,13862
501e0510,"Garvin/California",,41.5484853,-88.055638,,,,,,,13863
501e0515,"Garvin/Luther",,41.5484768,-88.0568601,,,,,,,13864
501e0520,"Garvin/Dora",,41.54847,-88.0580335,,,,,,,13865
501e0525,"Garvin/Arthur",,41.5484578,-88.0586746,,,,,,,13866
501e0530,"Arthur/Juniper",,41.5504398,-88.0587955,,,,,,,13867
501e0535,"Arthur/Rosalind",,41.5533378,-88.0589101,,,,,,,13868
501e0540,"Arthur/Harvard",,41.5546973,-88.0590963,,,,,,,13869
501e0545,"Arthur/Princeton",,41.5563371,-88.0595718,,,,,,,13870
501e0550,"Princeton/Fairview",,41.5562948,-88.0602216,,,,,,,13871
501e0920,"Jefferson St & Airport Dr",,41.5216888,-88.1806603,,,,,,,32928
501e0925,"Jefferson St & McDonald Rd",,41.5216338,-88.1846946,,,,,,,32929
501e0940,"Jefferson St & Rt 59",,41.5215003,-88.1977718,,,,,,,32933
501w0005,"Princeton/Fairmount",,41.5562426,-88.0614413,,,,,,,13872
501w0010,"Princeton/Englewood",,41.5562363,-88.0625924,,,,,,,13873
501w0015,"Princeton/Green Garden",,41.5562215,-88.0632073,,,,,,,13874
501w0020,"Green Garden/Rev. Walton Dr.",,41.5568695,-88.0633735,,,,,,,13875
501w0025,"Green Garden/Barry",,41.5576871,-88.0634226,,,,,,,13876
501w0105,"State St & Nobes Ave",,41.5634613,-88.0690086,,,,,,,13890
501w0150,"Green Garden/Barry",,41.5579231,-88.0635226,,,,,,,13897
501w0155,"Green Garden/Rev. Walton Dr.",,41.5570385,-88.0634766,,,,,,,13898
501w0160,"Green Garden/Princeton",,41.5562645,-88.0634388,,,,,,,13899
501w0165,"Princeton/Englewood",,41.5561383,-88.0628978,,,,,,,13900
501w0170,"Princeton/Fairmount",,41.5562076,-88.0616718,,,,,,,13901
501w0175,"Princeton/Fairview",,41.5562346,-88.0604886,,,,,,,13902
501w0180,"Princeton/Arthur",,41.5562701,-88.0593306,,,,,,,13903
501w0185,"Arthur/Harvard",,41.5548578,-88.0591776,,,,,,,13904
501w0190,"Arthur/Rosalind",,41.5535303,-88.0590046,,,,,,,13905
501w0195,"Arthur/Juniper",,41.5506523,-88.0588533,,,,,,,13906
501w0200,"Arthur/Garvin",,41.5485443,-88.0588013,,,,,,,13907
501w0205,"Garvin/Dora",,41.5484143,-88.0582151,,,,,,,13908
501w0210,"Garvin/Luther",,41.5484321,-88.0571258,,,,,,,13909
501w0215,"Garvin/California",,41.5484773,-88.0559376,,,,,,,13910
501w0220,"Garvin/Fuller",,41.5484796,-88.0547561,,,,,,,13911
501w0225,"Garvin/Cutter",,41.548482,-88.0535203,,,,,,,13912
501w0230,"Cutter/Demmond",,41.5478923,-88.0534338,,,,,,,13913
501w0235,"Demmond/Gould",,41.5478111,-88.052324,,,,,,,13914
501w0240,"Demmond/Clark",,41.5478173,-88.0510663,,,,,,,13915
501w0245,"Demmond/Demmond Ct.",,41.5483021,-88.0494138,,,,,,,13916
501w0250,"Demmond/Hague",,41.5486578,-88.0484548,,,,,,,13917
501w0255,"Demmond/Gage",,41.5486453,-88.0475008,,,,,,,13918
501w0260,"Gage/Gage Ct./Cul-de-sac",,41.5475246,-88.0473878,,,,,,,13919
501w0265,"Gage/Woodruff",,41.5465648,-88.0484095,,,,,,,13920
501w0270,"Woodruff/Hague",,41.5464599,-88.0493601,,,,,,,13921
501w0275,"Woodruff/Clark",,41.5464663,-88.0507936,,,,,,,13922
501w0280,"Woodruff/Gould",,41.5464445,-88.0519434,,,,,,,13923
501w0285,"Woodruff/Cutter",,41.5464268,-88.0531565,,,,,,,13924
501w0290,"Woodruff/Holmes/Fuller",,41.5464308,-88.0543676,,,,,,,13925
501w0300,"Woodruff/Antram",,41.5464148,-88.0551216,,,,,,,13926
501w0305,"Woodruff/California",,41.5464101,-88.0555451,,,,,,,13927
501w0310,"Woodruff/Draper",,41.5464033,-88.0560975,,,,,,,13928
501w0315,"Woodruff/Luther",,41.5463775,-88.0567415,,,,,,,13929
501w0320,"Woodruff/Magnolia",,41.5463683,-88.0573458,,,,,,,13930
501w0325,"Woodruff/Dora",,41.5463528,-88.057963,,,,,,,13931
501w0330,"Woodruff/Arthur",,41.5463373,-88.0584923,,,,,,,13932
501w0335,"Woodruff/Fairview",,41.5462876,-88.0596211,,,,,,,13933
501w0345,"Woodruff/Charlesworth",,41.5460738,-88.0629133,,,,,,,13934
501w0350,"Charlesworth/Ewing",,41.5449491,-88.0629081,,,,,,,13935
501w0355,"Charlesworth/Williamson",,41.5427391,-88.062867,,,,,,,13936
501w0360,"Williamson/Valley",,41.5425748,-88.0639271,,,,,,,13937
501w0362,"Williamson/Henderson",,41.542325,-88.0648414,,,,,,,37288
501w0365,"Henderson/Francis",,41.5415216,-88.0648226,,,,,,,13938
501w0370,"Henderson/Meeker",,41.5407918,-88.0647573,,,,,,,13939
501w0375,"Henderson/Chase",,41.5399501,-88.0647439,,,,,,,13940
501w0380,"Henderson/Cleveland",,41.5390728,-88.0647318,,,,,,,13941
501w0385,"Henderson/Ward",,41.5383096,-88.0643756,,,,,,,13942
501w0390,"Henderson/Elwood",,41.537574,-88.0643458,,,,,,,13943
501w0395,"Henderson/Columbia",,41.536376,-88.0643233,,,,,,,13944
501w0400,"Henderson/Jackson",,41.5321039,-88.0642288,,,,,,,13945
501w0405,"Jackson/Landau",,41.5318015,-88.0652956,,,,,,,13946
501w0407,"Henderson/Virginia",,41.530969,-88.0642456,,,,,,,37098
501w0410,"Jackson/Garnsey",,41.5317888,-88.0665528,,,,,,,13947
501w0412,"Hednerson/Benton",,41.5300808,-88.064252,,,,,,,37099
501w0415,"Jackson/Willard",,41.53177,-88.0675898,,,,,,,13948
501w0417,"Henderson/Cass",,41.5281666,-88.0641878,,,,,,,37100
501w0420,"Jackson/Youngs",,41.5317585,-88.0686573,,,,,,,13949
501w0422,"Cass/Daybreak Shelter",,41.528079,-88.0649726,,,,,,,37101
501w0425,"Jackson/Parks",,41.5317361,-88.0700083,,,,,,,13950
501w0427,"Cass/Garnsey",,41.5280731,-88.0661128,,,,,,,37102
501w0430,"Jackson/Collins",,41.5313556,-88.0725338,,,,,,,13951
501w0432,"Cass/Youngs",,41.5280256,-88.0684253,,,,,,,37103
501w0435,"Collins St & Catalpa St",,41.5308451,-88.0725345,,,,,,,13952
501w0437,"Cass/Parks",,41.5279906,-88.0704388,,,,,,,37104
501w0440,"Collins St & Benton St",,41.5299783,-88.0725774,,,,,,,13953
501w0442,"Cass/Casseday",,41.5279746,-88.0712866,,,,,,,37105
501w0445,"Collins St & Cass St",,41.5281546,-88.0727053,,,,,,,13954
501w0447,"Cass/Collins",,41.5279689,-88.07231,,,,,,,37106
501w0450,"Cass St & Herkimer St",,41.5279793,-88.0736856,,,,,,,13955
501w0455,"Cass St & Eastern Ave",,41.5279626,-88.0748806,,,,,,,13956
501w0460,"Cass St & Mc Roberts St",,41.5279471,-88.0767011,,,,,,,13957
501w0465,"Cass St & Scott St",,41.5279373,-88.079591,,,,,,,13958
501w0470,"Cass Ave & Chicago St",,41.5278801,-88.0812096,,,,,,,13959
501w0475,"Ottawa St & Cass St",,41.5274669,-88.0830413,,,,,,,13960
501w0480,"Cass Ave & Ottawa St",,41.527846,-88.0829131,,,,,,,13961
501w0485,"Western Ave & Joliet St",,41.5278761,-88.0847448,,,,,,,13962
501w0490,"Western Ave & Broadway St",,41.5279368,-88.0887974,,,,,,,13963
501w0495,"Western Ave & Hickory St",,41.5280451,-88.0894356,,,,,,,13964
501w0500,"Center St & Campbell St",,41.5272843,-88.0913481,,,,,,,13965
501w0505,"Center St & Oneida St",,41.5264064,-88.0913145,,,,,,,13966
501w0525,"Jefferson St & Nicholson St",,41.5250668,-88.0933731,,,,,,,13970
501w0535,"Jefferson St & Clement St",,41.5247924,-88.0958258,,,,,,,13972
