stop_no,stop_id,orig_stop_id,stop_name,stop_desc,stop_pnrtype,stop_used,stop_usedFG,stop_lat,stop_lon
      4374,55938     ,TLSBWD-  76              ,LK AVE S & SHATTUCK AVE S               ,                                        , 0, 1, 0,   47.472458, -122.213196
      4375,55939     ,TLSBWD-  76              ,S GRADY WAY & TALBOT RD S               ,                                        , 0, 1, 0,   47.473038, -122.208427
      4376,55940     ,TLSBWD-  76              ,S DEARBORN ST & CORWIN PL S             ,                                        , 0, 0, 0,   47.595749, -122.314301
      4377,55942     ,TLSBWD-  76              ,LIND AVE SW & SW GRADY WAY              ,                                        , 0, 1, 0,   47.470463, -122.223251
      4378,55943     ,TLSBWD-  76              ,151ST AVE SE & SE PETROVITSKY RD        ,                                        , 0, 1, 0,   47.441982, -122.139755
      4379,55944     ,TLSBWD-  76              ,161ST AVE SE & SE 171ST PL              ,                                        , 0, 1, 0,   47.448627, -122.124886
      4380,55945     ,TLSBWD-  76              ,SE FAIRWOOD BLVD & SE 169TH PL          ,                                        , 0, 1, 0,   47.450970, -122.125153
      4381,55946     ,TLSBWD-  76              ,161ST AVE SE & SE 171ST PL              ,                                        , 0, 1, 0,   47.449223, -122.124649
      4382,55947     ,TLSBWD-  76              ,151ST AVE SE & SE PETROVITSKY RD        ,                                        , 0, 1, 0,   47.441990, -122.139542
      4383,55948     ,TLSBWD-  76              ,140TH AVE SE & SE 171ST PL              ,                                        , 0, 1, 0,   47.448933, -122.154160
      4384,55949     ,TLSBWD-  76              ,ST LIGHT RAIL & S STEVENS ST            ,                                        , 0, 1, 1,   47.576439, -122.297737
      4385,55952     ,TLSBWD-  76              ,HOUSER WAY N & KENWORTH PARKING         ,                                        , 0, 1, 0,   47.493607, -122.194389
      4386,55953     ,TLSBWD-  76              ,KENWORTH PARKING & HOUSER WAY N         ,                                        , 0, 1, 0,   47.493317, -122.195915
      4387,55954     ,TLSBWD-  76              ,HOUSER WAY N & KENWORTH PARKING         ,                                        , 0, 1, 0,   47.492142, -122.194199
      4388,55955     ,TLSBWD-  76              ,HOUSER WAY N & KENWORTH PARKING         ,                                        , 0, 1, 0,   47.493763, -122.194183
      4389,55960     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S WINTHROP ST  ,                                        , 0, 1, 0,   47.575790, -122.296822
      4390,55961     ,TLSBWD-  76              ,N 8TH ST & PARK AVE N                   ,                                        , 0, 1, 0,   47.495586, -122.201775
      4391,55980     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S WALDEN ST    ,                                        , 0, 1, 0,   47.571575, -122.297073
      4392,55991     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S ANDOVER ST   ,                                        , 0, 1, 0,   47.567902, -122.297112
      4393,56000     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S DAKOTA ST    ,                                        , 0, 1, 0,   47.565994, -122.296890
      4394,56021     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S COLUMBIAN WAY,                                        , 0, 1, 0,   47.562420, -122.294655
      4395,56031     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S ALASKA ST    ,                                        , 0, 1, 0,   47.560402, -122.293411
      4396,56039     ,TLSBWD-  76              ,ST LIGHT RAIL & S EDMUNDS ST            ,                                        , 0, 1, 1,   47.558952, -122.292343
      4397,56041     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S EDMUNDS ST   ,                                        , 0, 1, 0,   47.558422, -122.292137
      4398,56061     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S DAWSON ST    ,                                        , 0, 1, 0,   47.554939, -122.290077
      4399,56081     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S ORCAS ST     ,                                        , 0, 1, 0,   47.550961, -122.288193
      4400,56099     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S RAYMOND ST   ,                                        , 0, 1, 0,   47.548046, -122.286743
      4401,56110     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S GRAHAM ST    ,                                        , 0, 1, 0,   47.546196, -122.285896
      4402,56130     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S HOLLY ST     ,                                        , 0, 1, 0,   47.542206, -122.283943
      4403,56151     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S MYRTLE ST    ,                                        , 0, 1, 0,   47.538570, -122.282143
      4404,56159     ,TLSBWD-  76              ,ST LIGHT RAIL & S OTHELLO ST            ,                                        , 0, 1, 1,   47.537529, -122.281471
      4405,56161     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S OTHELLO ST   ,                                        , 0, 1, 0,   47.536835, -122.281296
      4406,56162     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S WEBSTER ST   ,                                        , 0, 1, 0,   47.535122, -122.280991
      4407,56164     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S KENYON ST    ,                                        , 0, 1, 0,   47.531288, -122.280899
      4408,56165     ,TLSBWD-  76              ,MARTIN L KING JR WAY S & S THISTLE ST   ,                                        , 0, 1, 0,   47.527508, -122.280106
      4409,56173     ,TLSBWD-  76              ,ST LIGHT RAIL & S HENDERSON ST          ,                                        , 0, 1, 1,   47.522266, -122.279587
      4410,56230     ,TLSBWD-  76              ,RENTON AVE S & S HENDERSON ST           ,                                        , 0, 1, 0,   47.523052, -122.276375
      4411,56240     ,TLSBWD-  76              ,RENTON AVE S & S BARTON ST              ,                                        , 0, 1, 0,   47.521179, -122.274040
      4412,56250     ,TLSBWD-  76              ,RENTON AVE S & S BARTON ST              ,                                        , 0, 1, 0,   47.520267, -122.272835
      4413,56260     ,TLSBWD-  76              ,RENTON AVE S & S FLETCHER ST            ,                                        , 0, 1, 0,   47.518795, -122.271446
      4414,56270     ,TLSBWD-  76              ,RENTON AVE S & 51ST AVE S               ,                                        , 0, 1, 0,   47.517197, -122.270203
      4415,56275     ,TLSBWD-  76              ,RENTON AVE S & S ROXBURY ST             ,                                        , 0, 1, 0,   47.516571, -122.269341
      4416,56280     ,TLSBWD-  76              ,RENTON AVE S & 52ND AVE S               ,                                        , 0, 1, 0,   47.515385, -122.267540
      4417,56290     ,TLSBWD-  76              ,RENTON AVE S & 54TH AVE S               ,                                        , 0, 1, 0,   47.514080, -122.265556
      4418,56300     ,TLSBWD-  76              ,RENTON AVE S & 55TH AVE S               ,                                        , 0, 1, 0,   47.513416, -122.264549
      4419,56310     ,TLSBWD-  76              ,RENTON AVE S & 57TH AVE S               ,                                        , 0, 1, 0,   47.511955, -122.262321
      4420,56320     ,TLSBWD-  76              ,RENTON AVE S & VICTOR ST                ,                                        , 0, 1, 0,   47.510742, -122.260475
      4421,56330     ,TLSBWD-  76              ,RENTON AVE S & S RYAN ST                ,                                        , 0, 1, 0,   47.509483, -122.258560
      4422,56340     ,TLSBWD-  76              ,RENTON AVE S & S PRENTICE ST            ,                                        , 0, 1, 0,   47.508148, -122.256584
      4423,56350     ,TLSBWD-  76              ,RENTON AVE S & S BANGOR ST              ,                                        , 0, 1, 0,   47.506020, -122.254303
      4424,56360     ,TLSBWD-  76              ,RENTON AVE S & S HAZEL ST               ,                                        , 0, 1, 0,   47.504982, -122.253181
      4425,56370     ,TLSBWD-  76              ,RENTON AVE S & S FOUNTAIN ST            ,                                        , 0, 1, 0,   47.503487, -122.251572
      4426,56372     ,TLSBWD-  76              ,RENTON AVE S & S 116TH PL               ,                                        , 0, 1, 0,   47.500286, -122.250023
      4427,56373     ,TLSBWD-  76              ,RENTON AVE S & 68TH AVE S               ,                                        , 0, 1, 0,   47.497879, -122.248932
      4428,56374     ,TLSBWD-  76              ,RENTON AVE S & 72ND AVE S               ,                                        , 0, 1, 0,   47.496868, -122.245056
      4429,56376     ,TLSBWD-  76              ,RENTON AVE S & 74TH AVE S               ,                                        , 0, 1, 0,   47.496204, -122.242432
      4430,56440     ,TLSBWD-  76              ,RENTON AVE S & 75TH AVE S               ,                                        , 0, 1, 0,   47.492920, -122.240585
      4431,56450     ,TLSBWD-  76              ,RENTON AVE S & S 126TH ST               ,                                        , 0, 1, 0,   47.491489, -122.240204
      4432,56460     ,TLSBWD-  76              ,RENTON AVE S & 76TH AVE S               ,                                        , 0, 1, 0,   47.489635, -122.237991
      4433,56470     ,TLSBWD-  76              ,RENTON AVE S & 78TH AVE S               ,                                        , 0, 1, 0,   47.488396, -122.235420
      4434,56480     ,TLSBWD-  76              ,RENTON AVE S & S 128TH ST               ,                                        , 0, 1, 0,   47.487198, -122.232620
      4435,56490     ,TLSBWD-  76              ,RENTON AVE S & S 130TH ST               ,                                        , 0, 1, 0,   47.486164, -122.230179
      4436,56500     ,TLSBWD-  76              ,RENTON AVE S & S 132ND ST               ,                                        , 0, 1, 0,   47.484615, -122.227837
      4437,56510     ,TLSBWD-  76              ,BRONSON WAY N & PARK AVE N              ,                                        , 0, 1, 0,   47.483101, -122.201271
      4438,56520     ,TLSBWD-  76              ,BRONSON WAY NE & VUEMONT PL NE          ,                                        , 0, 1, 0,   47.486706, -122.191521
      4439,56523     ,TLSBWD-  76              ,WINDSOR WAY NE & BRONSON WAY NE         ,                                        , 0, 1, 0,   47.488979, -122.189903
      4440,56524     ,TLSBWD-  76              ,WINDSOR WAY NE & EDMONDS AVE NE         ,                                        , 0, 1, 0,   47.489933, -122.185875
      4441,56527     ,TLSBWD-  76              ,EDMONDS AVE NE & NE 5TH ST              ,                                        , 0, 1, 0,   47.491192, -122.185478
      4442,56532     ,TLSBWD-  76              ,EDMONDS AVE NE & NE 5TH ST              ,                                        , 0, 1, 0,   47.491749, -122.185684
      4443,56535     ,TLSBWD-  76              ,WINDSOR WAY NE & WINDSOR PL NE          ,                                        , 0, 1, 0,   47.490288, -122.186203
      4444,56537     ,TLSBWD-  76              ,WINDSOR WAY NE & BRONSON WAY NE         ,                                        , 0, 1, 0,   47.488972, -122.190414
      4445,56570     ,TLSBWD-  76              ,NE 7TH ST & EDMONDS AVE NE              ,                                        , 0, 1, 0,   47.494541, -122.185234
      4446,56581     ,TLSBWD-  76              ,NE 7TH ST & HARRINGTON AVE NE           ,                                        , 0, 1, 0,   47.493900, -122.181328
      4447,56610     ,TLSBWD-  76              ,KIRKLAND AVE NE & NE 12TH ST            ,                                        , 0, 1, 0,   47.503716, -122.178513
      4448,56620     ,TLSBWD-  76              ,KIRKLAND AVE NE & NE 14TH ST            ,                                        , 0, 1, 0,   47.505157, -122.178513
      4449,56631     ,TLSBWD-  76              ,NE 16TH ST & KIRKLAND AVE NE            ,                                        , 0, 1, 0,   47.507027, -122.179359
      4450,56649     ,TLSBWD-  76              ,NE 16TH ST & EDMONDS AVE NE             ,                                        , 0, 1, 0,   47.506527, -122.184402
      4451,56660     ,TLSBWD-  76              ,EDMONDS AVE NE & NE 18TH ST             ,                                        , 0, 1, 0,   47.508194, -122.185562
      4452,56670     ,TLSBWD-  76              ,EDMONDS AVE NE & NE 20TH ST             ,                                        , 0, 1, 0,   47.509491, -122.185562
      4453,56680     ,TLSBWD-  76              ,EDMONDS AVE NE & NE 23RD ST             ,                                        , 0, 1, 0,   47.511814, -122.185600
      4454,56690     ,TLSBWD-  76              ,EDMONDS AVE NE & NE 24TH ST             ,                                        , 0, 1, 0,   47.513626, -122.185616
      4455,56700     ,TLSBWD-  76              ,EDMONDS AVE NE & NE 27TH ST             ,                                        , 0, 1, 0,   47.515438, -122.185654
      4456,56710     ,TLSBWD-  76              ,NE 27TH ST & CAMAS AVE NE               ,                                        , 0, 1, 0,   47.515820, -122.188568
      4457,56720     ,TLSBWD-  76              ,NE 27TH ST & ABERDEEN AVE NE            ,                                        , 0, 1, 0,   47.515999, -122.191505
      4458,56730     ,TLSBWD-  76              ,KENNEWICK PL NE & NE 29TH ST            ,                                        , 0, 1, 0,   47.517567, -122.195793
      4459,56741     ,TLSBWD-  76              ,NE 30TH ST & I-405                      ,                                        , 0, 1, 0,   47.518505, -122.197258
      4460,56773     ,TLSBWD-  76              ,EDMONDS AVE NE & NE 3RD ST              ,                                        , 0, 1, 0,   47.486996, -122.185509
      4461,56775     ,TLSBWD-  76              ,NE 4TH ST & EDMONDS AVE NE              ,                                        , 0, 1, 0,   47.488197, -122.185356
      4462,56785     ,TLSBWD-  76              ,NE 4TH ST & INDEX PL NE                 ,                                        , 0, 1, 0,   47.488491, -122.182159
      4463,56790     ,TLSBWD-  76              ,NE 4TH ST & MONROE AVE NE               ,                                        , 0, 1, 0,   47.488495, -122.174484
      4464,56792     ,TLSBWD-  76              ,NE 4TH ST & QUEEN AVE NE                ,                                        , 0, 1, 0,   47.488495, -122.169853
      4465,56795     ,TLSBWD-  76              ,NE 4TH ST & UNION AVE NE                ,                                        , 0, 0, 0,   47.488510, -122.163773
      4466,56800     ,TLSBWD-  76              ,NE 4TH ST & DUVALL AVE NE               ,                                        , 0, 0, 0,   47.488430, -122.155701
      4467,56805     ,TLSBWD-  76              ,NE 4TH ST & HOQUIAM AVE NE              ,                                        , 0, 1, 0,   47.488380, -122.150879
      4468,56810     ,TLSBWD-  76              ,JERICHO AVE NE & NE 3RD PL              ,                                        , 0, 1, 0,   47.487610, -122.148445
      4469,56815     ,TLSBWD-  76              ,JERICHO AVE NE & SE 132ND ST            ,                                        , 0, 1, 0,   47.484669, -122.148407
      4470,56820     ,TLSBWD-  76              ,144TH AVE SE & SE 136TH ST              ,                                        , 0, 1, 0,   47.481030, -122.148323
      4471,56825     ,TLSBWD-  76              ,144TH AVE SE & SE 138TH ST              ,                                        , 0, 1, 0,   47.479279, -122.148338
      4472,56830     ,TLSBWD-  76              ,144TH AVE SE & SE 140TH ST              ,                                        , 0, 1, 0,   47.477432, -122.148308
      4473,56835     ,TLSBWD-  76              ,SE 141ST ST & 144TH AVE SE              ,                                        , 0, 1, 0,   47.475914, -122.147911
      4474,56840     ,TLSBWD-  76              ,SE 142ND ST & 146TH PL SE               ,                                        , 0, 1, 0,   47.475628, -122.144691
      4475,56845     ,TLSBWD-  76              ,SE 142ND ST & 148TH PL SE               ,                                        , 0, 1, 0,   47.475597, -122.141708
      4476,56850     ,TLSBWD-  76              ,SE 142ND ST & 150TH PL SE               ,                                        , 0, 1, 0,   47.475574, -122.139389
      4477,56855     ,TLSBWD-  76              ,154TH AVE SE & SE 142ND PL              ,                                        , 0, 1, 0,   47.475147, -122.134995
      4478,56860     ,TLSBWD-  76              ,156TH AVE SE & SE 144TH ST              ,                                        , 0, 1, 0,   47.473858, -122.132301
      4479,56865     ,TLSBWD-  76              ,SE 144TH ST & 158TH PL SE               ,                                        , 0, 1, 0,   47.473705, -122.129524
      4480,56870     ,TLSBWD-  76              ,SE 144TH ST & 161ST AVE SE              ,                                        , 0, 1, 0,   47.473686, -122.124924
      4481,56871     ,TLSBWD-  76              ,SE 144TH ST & 164TH PL SE               ,                                        , 0, 1, 0,   47.473656, -122.121346
      4482,56872     ,TLSBWD-  76              ,SE 144TH ST & 167TH PL SE               ,                                        , 0, 1, 0,   47.473553, -122.117233
      4483,56874     ,TLSBWD-  76              ,169TH AVE SE & SE 142ND ST              ,                                        , 0, 1, 0,   47.475693, -122.115112
      4484,56875     ,TLSBWD-  76              ,169TH AVE SE & SE 140TH ST              ,                                        , 0, 1, 0,   47.477459, -122.115143
      4485,56876     ,TLSBWD-  76              ,169TH AVE SE & SE 138TH ST              ,                                        , 0, 1, 0,   47.479103, -122.115173
      4486,56877     ,TLSBWD-  76              ,169TH AVE SE & SE 136TH ST              ,                                        , 0, 1, 0,   47.480652, -122.115211
      4487,56878     ,TLSBWD-  76              ,SE 136TH ST & 171ST AVE SE              ,                                        , 0, 1, 0,   47.480583, -122.113014
      4488,56879     ,TLSBWD-  76              ,172ND AVE SE & SE 134TH ST              ,                                        , 0, 1, 0,   47.482361, -122.111427
      4489,56880     ,TLSBWD-  76              ,SE 134TH ST & 175TH AVE SE              ,                                        , 0, 1, 0,   47.482182, -122.106659
      4490,56881     ,TLSBWD-  76              ,SE 134TH ST & 178TH AVE SE              ,                                        , 0, 1, 0,   47.482098, -122.103844
      4491,56882     ,TLSBWD-  76              ,SE 134TH ST & 181ST AVE SE              ,                                        , 0, 1, 0,   47.482040, -122.099037
      4492,56883     ,TLSBWD-  76              ,SE 135TH ST & 182ND AVE SE              ,                                        , 0, 1, 0,   47.481411, -122.097778
      4493,57000     ,TLSBWD-  76              ,C A REITEN RD & WALNUT ST               ,                                        , 0, 0, 0,   47.372475, -122.218002
      4494,57010     ,TLSBWD-  76              ,C A REITEN RD & HEMLOCK ST              ,                                        , 0, 0, 0,   47.374260, -122.217995
      4495,57020     ,TLSBWD-  76              ,C A REITEN RD & LAUREL ST               ,                                        , 0, 0, 0,   47.375378, -122.217979
      4496,57050     ,TLSBWD-  76              ,GUIBERSON ST & GLENWOOD LN              ,                                        , 0, 0, 0,   47.378208, -122.225357
      4497,57060     ,TLSBWD-  76              ,KENNEBECK AVE N & E GOWE ST             ,                                        , 0, 0, 0,   47.380833, -122.228058
      4498,57070     ,TLSBWD-  76              ,E JAMES ST & CENTRAL AVE N              ,                                        , 0, 1, 0,   47.386578, -122.230461
      4499,57090     ,TLSBWD-  76              ,E JAMES ST & JASON AVE N                ,                                        , 0, 1, 0,   47.386604, -122.225311
      4500,57100     ,TLSBWD-  76              ,E JAMES ST & SUMMIT AVE N               ,                                        , 0, 1, 0,   47.386692, -122.217651
      4501,57110     ,TLSBWD-  76              ,S 240TH ST & 94TH AVE S                 ,                                        , 0, 1, 0,   47.386761, -122.214737
      4502,57111     ,TLSBWD-  76              ,SE 240TH ST & 124TH AVE SE              ,                                        , 0, 0, 0,   47.386845, -122.175087
      4503,57112     ,TLSBWD-  76              ,SE 240TH ST & 127TH PL SE               ,                                        , 0, 0, 0,   47.386845, -122.170341
      4504,57113     ,TLSBWD-  76              ,SE 240TH ST & 132ND AVE SE              ,                                        , 0, 0, 0,   47.386848, -122.166039
      4505,57117     ,TLSBWD-  76              ,SE 240TH ST & 124TH AVE SE              ,                                        , 0, 1, 0,   47.386978, -122.175072
      4506,57118     ,TLSBWD-  76              ,SE 240TH ST & 127TH PL SE               ,                                        , 0, 1, 0,   47.386982, -122.170425
      4507,57119     ,TLSBWD-  76              ,SE 240TH ST & 132ND AVE SE              ,                                        , 0, 1, 0,   47.386986, -122.166695
      4508,57120     ,TLSBWD-  76              ,S 240TH ST & 98TH AVE S                 ,                                        , 0, 1, 0,   47.386864, -122.209511
      4509,57121     ,TLSBWD-  76              ,SE 240TH ST & 108TH AVE SE              ,                                        , 0, 0, 0,   47.386879, -122.196671
      4510,57122     ,TLSBWD-  76              ,SE 240TH ST & 111TH PL SE               ,                                        , 0, 0, 0,   47.386871, -122.194534
      4511,57123     ,TLSBWD-  76              ,SE 240TH ST & 112TH AVE SE              ,                                        , 0, 0, 0,   47.386868, -122.191460
      4512,57124     ,TLSBWD-  76              ,116TH AVE SE & SE 240TH ST              ,                                        , 0, 1, 0,   47.387314, -122.186699
      4513,57125     ,TLSBWD-  76              ,116TH AVE SE & SE 233RD PL              ,                                        , 0, 1, 0,   47.393784, -122.186684
      4514,57126     ,TLSBWD-  76              ,SE 240TH ST & 102ND AVE SE              ,                                        , 0, 1, 0,   47.386894, -122.205437
      4515,57127     ,TLSBWD-  76              ,SE 240TH ST & 104TH AVE SE              ,                                        , 0, 0, 0,   47.386894, -122.201828
      4516,57130     ,TLSBWD-  76              ,104TH AVE SE & SE 240TH ST              ,                                        , 0, 1, 0,   47.387547, -122.202118
      4517,57140     ,TLSBWD-  76              ,104TH AVE SE & SE 235TH ST              ,                                        , 0, 1, 0,   47.391186, -122.202133
      4518,57141     ,TLSBWD-  76              ,SE 240TH ST & 116TH AVE SE              ,                                        , 0, 0, 0,   47.386856, -122.186081
      4519,57142     ,TLSBWD-  76              ,SE 240TH ST & 120TH AVE SE              ,                                        , 0, 0, 0,   47.386848, -122.180779
      4520,57143     ,TLSBWD-  76              ,132ND AVE SE & SE 240TH ST              ,                                        , 0, 1, 0,   47.385693, -122.165520
      4521,57144     ,TLSBWD-  76              ,132ND AVE SE & SE 245TH ST              ,                                        , 0, 1, 0,   47.382133, -122.165520
      4522,57150     ,TLSBWD-  76              ,104TH AVE SE & SE 232ND ST              ,                                        , 0, 1, 0,   47.394840, -122.202156
      4523,57151     ,TLSBWD-  76              ,W GOWE ST & 2ND AVE S                   ,                                        , 0, 1, 0,   47.380962, -122.235924
      4524,57152     ,TLSBWD-  76              ,132ND AVE SE & SE 248TH ST              ,                                        , 0, 1, 0,   47.378872, -122.165504
      4525,57153     ,TLSBWD-  76              ,SE 260TH ST                             ,                                        , 0, 1, 0,   47.368458, -122.201462
      4526,57154     ,TLSBWD-  76              ,SE 260TH ST                             ,                                        , 0, 1, 0,   47.369194, -122.200859
      4527,57155     ,TLSBWD-  76              ,104TH AVE SE & SE 256TH ST              ,                                        , 0, 1, 0,   47.372238, -122.202324
      4528,57156     ,TLSBWD-  76              ,104TH AVE SE & SE 248TH ST              ,                                        , 0, 1, 0,   47.377869, -122.202271
      4529,57157     ,TLSBWD-  76              ,FRED MEYER PARKIN ACS & 102ND AVE SE    ,                                        , 0, 0, 0,   47.386383, -122.205544
      4530,57158     ,TLSBWD-  76              ,LK MERIDIAN P&R                         ,                                        , 0, 0, 0,   47.360008, -122.167709
      4531,57159     ,TLSBWD-  76              ,104TH AVE SE & SE 253RD PL              ,                                        , 0, 1, 0,   47.374222, -122.202309
      4532,57160     ,TLSBWD-  76              ,104TH AVE SE & SE 228TH ST              ,                                        , 0, 1, 0,   47.398094, -122.202156
      4533,57161     ,TLSBWD-  76              ,SE 260TH ST & 104TH AVE SE              ,                                        , 0, 0, 0,   47.368988, -122.201233
      4534,57162     ,TLSBWD-  76              ,104TH AVE SE & SE 248TH ST              ,                                        , 0, 1, 0,   47.380005, -122.202255
      4535,57163     ,TLSBWD-  76              ,TOP FOODS PKG ACS & SE 260TH ST         ,                                        , 0, 1, 0,   47.368458, -122.205261
      4536,57164     ,TLSBWD-  76              ,104TH AVE SE & SE 244TH ST              ,                                        , 0, 1, 0,   47.383286, -122.202202
      4537,57165     ,TLSBWD-  76              ,TARGET PKG ACS & 104TH AVE SE           ,                                        , 0, 1, 0,   47.366463, -122.203445
      4538,57166     ,TLSBWD-  76              ,E TITUS ST & C A REITEN RD              ,                                        , 0, 0, 0,   47.382450, -122.226013
      4539,57168     ,TLSBWD-  76              ,W HARRISON ST & 6TH AVE N               ,                                        , 0, 1, 0,   47.382236, -122.239960
      4540,57169     ,TLSBWD-  76              ,W GOWE ST & 6TH AVE S                   ,                                        , 0, 1, 0,   47.380684, -122.239944
      4541,57171     ,TLSBWD-  76              ,5TH AVE S & W GOWE ST                   ,                                        , 0, 1, 0,   47.380024, -122.238853
      4542,57172     ,TLSBWD-  76              ,5TH AVE S & W TITUS ST                  ,                                        , 0, 1, 0,   47.379333, -122.238853
      4543,57173     ,TLSBWD-  76              ,W SAAR ST & 5TH AVE S                   ,                                        , 0, 1, 0,   47.378468, -122.237717
      4544,57174     ,TLSBWD-  76              ,SR 516 & SR 167                         ,                                        , 0, 1, 0,   47.378136, -122.242729
      4545,57175     ,TLSBWD-  76              ,ACCESS RD & WASHINGTON AVE              ,                                        , 0, 1, 0,   47.380035, -122.247078
      4546,57176     ,TLSBWD-  76              ,ACCESS RD & W MEEKER ST                 ,                                        , 0, 1, 0,   47.381908, -122.251022
      4547,57177     ,TLSBWD-  76              ,ACCESS RD & 64TH AVE S                  ,                                        , 0, 1, 0,   47.382263, -122.253334
      4548,57178     ,TLSBWD-  76              ,64TH AVE S                              ,                                        , 0, 1, 0,   47.382053, -122.252907
      4549,57180     ,TLSBWD-  76              ,108TH AVE SE & SE 224TH ST              ,                                        , 0, 1, 0,   47.401314, -122.199425
      4550,57181     ,TLSBWD-  76              ,104TH AVE SE & SE 264TH ST              ,                                        , 0, 0, 0,   47.363918, -122.202309
      4551,57182     ,TLSBWD-  76              ,STATE AVE N & E WARD ST                 ,                                        , 0, 1, 0,   47.382206, -122.229683
      4552,57183     ,TLSBWD-  76              ,KENT SENIOR CTR ACS & KENNEBECK AVE N   ,                                        , 0, 1, 0,   47.383041, -122.227776
      4553,57185     ,TLSBWD-  76              ,108TH AVE SE & SE 220TH PL              ,                                        , 0, 1, 0,   47.405064, -122.197006
      4554,57187     ,TLSBWD-  76              ,W SMITH ST & 4TH AVE N                  ,                                        , 0, 1, 0,   47.383133, -122.237892
      4555,57188     ,TLSBWD-  76              ,W MEEKER ST & WASHINGTON AVE S          ,                                        , 0, 1, 0,   47.381317, -122.246323
      4556,57189     ,TLSBWD-  76              ,W MEEKER ST & 6TH AVE S                 ,                                        , 0, 1, 0,   47.381416, -122.240204
      4557,57190     ,TLSBWD-  76              ,108TH AVE SE & SE 217TH ST              ,                                        , 0, 1, 0,   47.408558, -122.196999
      4558,57191     ,TLSBWD-  76              ,W MEEKER ST & 1ST AVE S                 ,                                        , 0, 1, 0,   47.381516, -122.233780
      4559,57195     ,TLSBWD-  76              ,ACCESS RD & 104TH AVE SE                ,                                        , 0, 1, 0,   47.370735, -122.201981
      4560,57196     ,TLSBWD-  76              ,109TH AVE SE & SE 256TH ST              ,                                        , 0, 1, 0,   47.374176, -122.197189
      4561,57197     ,TLSBWD-  76              ,109TH AVE SE & SE 256TH ST              ,                                        , 0, 1, 0,   47.375267, -122.197144
      4562,57198     ,TLSBWD-  76              ,109TH AVE SE & SE 256TH ST              ,                                        , 0, 1, 0,   47.377815, -122.197075
      4563,57199     ,TLSBWD-  76              ,109TH AVE SE & SE 248TH ST              ,                                        , 0, 1, 0,   47.379578, -122.196243
      4564,57200     ,TLSBWD-  76              ,108TH AVE SE & SE 212TH ST              ,                                        , 0, 1, 0,   47.412098, -122.196983
      4565,57201     ,TLSBWD-  76              ,KENT KANGLEY RD & 114TH AVE SE          ,                                        , 0, 0, 0,   47.368088, -122.189674
      4566,57202     ,TLSBWD-  76              ,KENT KANGLEY RD & 114TH AVE SE          ,                                        , 0, 0, 0,   47.368752, -122.191559
      4567,57203     ,TLSBWD-  76              ,104TH AVE SE & SE 260TH ST              ,                                        , 0, 0, 0,   47.366306, -122.202362
      4568,57204     ,TLSBWD-  76              ,104TH AVE SE & SE 267TH ST              ,                                        , 0, 0, 0,   47.362804, -122.202293
      4569,57205     ,TLSBWD-  76              ,WOODLAND WAY S & S 265TH ST             ,                                        , 0, 0, 0,   47.364449, -122.209442
      4570,57206     ,TLSBWD-  76              ,WOODLAND WAY S & S 262ND PL             ,                                        , 0, 0, 0,   47.366726, -122.209396
      4571,57207     ,TLSBWD-  76              ,WOODLAND WAY S & S 262ND PL             ,                                        , 0, 0, 0,   47.368755, -122.209656
      4572,57208     ,TLSBWD-  76              ,C A REITEN RD & E SEATTLE ST            ,                                        , 0, 0, 0,   47.377968, -122.217995
      4573,57209     ,TLSBWD-  76              ,W GOWE ST & 1ST AVE S                   ,                                        , 0, 0, 0,   47.381004, -122.233376
      4574,57210     ,TLSBWD-  76              ,108TH AVE SE & SE 208TH ST              ,                                        , 0, 1, 0,   47.416504, -122.196938
      4575,57211     ,TLSBWD-  76              ,SE 248TH ST & 100TH PL SE               ,                                        , 0, 0, 0,   47.379814, -122.206612
      4576,57212     ,TLSBWD-  76              ,S 248TH ST & 98TH AVE S                 ,                                        , 0, 0, 0,   47.379780, -122.209908
      4577,57213     ,TLSBWD-  76              ,98TH AVE S & S 246TH PL                 ,                                        , 0, 0, 0,   47.381214, -122.209984
      4578,57214     ,TLSBWD-  76              ,112TH AVE SE & SE 237TH PL              ,                                        , 0, 0, 0,   47.389088, -122.191849
      4579,57215     ,TLSBWD-  76              ,112TH AVE SE & SE 235TH ST              ,                                        , 0, 0, 0,   47.391335, -122.191849
      4580,57216     ,TLSBWD-  76              ,112TH AVE SE & SE 232ND ST              ,                                        , 0, 0, 0,   47.393955, -122.191856
