      0.00      0.00 0-- 53061   606            47.829315         -122.203636              7                        0.00      0.00      0.00  0
           14039   119-- 53061   606            47.829315         -122.203636              7                        0.00      0.00      0.00  0
      0.00      0.34 0-- 53061   591            47.833820         -122.303940              7                        0.00      0.00      0.00  0
           14158   119-- 53061   591            47.833820         -122.303940              7                        0.00      0.34      0.00  0
      0.00      0.00 0-- 53061   613            47.839890         -122.200790              7                        0.00      0.00      0.00  0
           14277   119-- 53061   613            47.839890         -122.200790              7                        0.00      0.00      0.00  0
      0.00      0.02 0-- 53061   620            47.824497         -122.152664              7                        0.00      0.00      0.00  0
           14396   119-- 53061   620            47.824497         -122.152664              7                        0.00      0.02      0.00  0
      0.00      0.01 0-- 53061   621            47.823849         -122.097794              7                        0.00      0.00      0.00  0
           14515   119-- 53061   621            47.823849         -122.097794              7                        0.00      0.01      0.00  0
      0.00      0.01 0-- 53061   595            47.837418         -122.275238              7                        0.00      0.00      0.00  0
           14634   119-- 53061   595            47.837418         -122.275238              7                        0.00      0.01      0.00  0
      0.00      0.00 0-- 53061   592            47.831871         -122.285439              7                        0.00      0.00      0.00  0
           14753   119-- 53061   592            47.831871         -122.285439              7                        0.00      0.00      0.00  0
      0.00      0.04 0-- 53061   590            47.833767         -122.315193              7                        0.00      0.00      0.00  0
           14872   119-- 53061   590            47.833767         -122.315193              7                        0.00      0.04      0.00  0
      0.00      0.27 0-- 53061   575            47.827930         -122.358086              7                        0.00      0.00      0.00  0
           14991   119-- 53061   575            47.827930         -122.358086              7                        0.00      0.27      0.00  0
      0.00      0.00 0-- 53061   596            47.828396         -122.271996              7                        0.00      0.00      0.00  0
           15110   119-- 53061   596            47.828396         -122.271996              7                        0.00      0.00      0.00  0
      0.00      1.72 0-- 53061   597            47.817837         -122.272293              7                        0.00      0.00      0.00  0
           15229   119-- 53061   597            47.817837         -122.272293              7                        0.00      1.72      0.00  0
      0.00      0.26 0-- 53061   588            47.819260         -122.323540              7                        0.00      0.00      0.00  0
           15348   119-- 53061   588            47.819260         -122.323540              7                        0.00      0.26      0.00  0
      0.00      0.00 0-- 53061   624            47.803204         -122.012444              7                        0.00      0.00      0.00  0
           15467   119-- 53061   624            47.803204         -122.012444              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   623            47.803036         -122.078201              7                        0.00      0.00      0.00  0
           15586   119-- 53061   623            47.803036         -122.078201              7                        0.00      0.00      0.00  0
      0.00      0.08 0-- 53061   605            47.811218         -122.230766              7                        0.00      0.00      0.00  0
           15705   119-- 53061   605            47.811218         -122.230766              7                        0.00      0.08      0.00  0
      0.00      0.00 0-- 53061   600            47.808411         -122.247086              7                        0.00      0.00      0.00  0
           15824   119-- 53061   600            47.808411         -122.247086              7                        0.00      0.00      0.00  0
      0.00      0.61 0-- 53061   587            47.810669         -122.306488              7                        0.00      0.00      0.00  0
           15943   119-- 53061   587            47.810669         -122.306488              7                        0.00      0.61      0.00  0
      0.00      0.05 0-- 53061   576            47.814217         -122.348640              7                        0.00      0.00      0.00  0
           16062   119-- 53061   576            47.814217         -122.348640              7                        0.00      0.05      0.00  0
      0.00      0.63 0-- 53061   601            47.805721         -122.225540              7                        0.00      0.00      0.00  0
           16181   119-- 53061   601            47.805721         -122.225540              7                        0.00      0.63      0.00  0
      0.00      0.96 0-- 53061   578            47.804218         -122.380898              7                        0.00      0.00      0.00  0
           16300   119-- 53061   578            47.804218         -122.380898              7                        0.00      0.96      0.00  0
      0.00      0.00 0-- 53061   608            47.795048         -122.193306              7                        0.00      0.00      0.00  0
           16419   119-- 53061   608            47.795048         -122.193306              7                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53035   897            47.767952         -122.675667             10                        0.00      0.00      0.00  0
           16538   119-- 53035   897            47.767952         -122.675667             10                        0.00      0.00      0.00  0
      0.00      0.00 0-- 53061   607            47.794270         -122.162384              7                        0.00      0.00      0.00  0
           16657   119-- 53061   607            47.794270         -122.162384              7                        0.00      0.00      0.00  0
      0.00      0.23 0-- 53061   577            47.805069         -122.346878              7                        0.00      0.00      0.00  0
           16776   119-- 53061   577            47.805069         -122.346878              7                        0.00      0.23      0.00  0
      0.00      0.20 0-- 53061   598            47.798698         -122.269073              7                        0.00      0.00      0.00  0
           16895   119-- 53061   598            47.798698         -122.269073              7                        0.00      0.20      0.00  0
      0.00      3.25 0-- 53061   583            47.792419         -122.319542              7                        0.00      0.00      0.00  0
           17014   119-- 53061   583            47.792419         -122.319542              7                        0.00      3.25      0.00  0
      0.00      0.00 0-- 53061   585            47.798195         -122.307053              7                        0.00      0.00      0.00  0
           17133   119-- 53061   585            47.798195         -122.307053              7                        0.00      0.00      0.00  0
      0.00      0.72 0-- 53061   586            47.791821         -122.289604              7                        0.00      0.00      0.00  0
           17252   119-- 53061   586            47.791821         -122.289604              7                        0.00      0.72      0.00  0
      0.00      0.04 0-- 53061   609            47.790169         -122.115189              7                        0.00      0.00      0.00  0
           17371   119-- 53061   609            47.790169         -122.115189              7                        0.00      0.04      0.00  0
      0.00      0.00 0-- 53061   579            47.790569         -122.387169              7                        0.00      0.00      0.00  0
           17490   119-- 53061   579            47.790569         -122.387169              7                        0.00      0.00      0.00  0
      0.00      0.05 0-- 53061   581            47.789127         -122.351341              7                        0.00      0.00      0.00  0
           17609   119-- 53061   581            47.789127         -122.351341              7                        0.00      0.05      0.00  0
      0.00      0.53 0-- 53061   582            47.788586         -122.336388              7                        0.00      0.00      0.00  0
           17728   119-- 53061   582            47.788586         -122.336388              7                        0.00      0.53      0.00  0
      0.00      0.89 0-- 53061   580            47.787354         -122.361740              7                        0.00      0.00      0.00  0
           17847   119-- 53061   580            47.787354         -122.361740              7                        0.00      0.89      0.00  0
      0.00      0.00 0-- 53061   584            47.784618         -122.307991              7                        0.00      0.00      0.00  0
           17966   119-- 53061   584            47.784618         -122.307991              7                        0.00      0.00      0.00  0
      0.00      0.32 0-- 53061   599            47.784321         -122.272041              7                        0.00      0.00      0.00  0
           18085   119-- 53061   599            47.784321         -122.272041              7                        0.00      0.32      0.00  0
      0.00      0.00 0-- 53061   602            47.784069         -122.246834              7                        0.00      0.00      0.00  0
           18204   119-- 53061   602            47.784069         -122.246834              7                        0.00      0.00      0.00  0
      0.00      0.35 0-- 53061   603            47.783768         -122.211990              7                        0.00      0.00      0.00  0
           18323   119-- 53061   603            47.783768         -122.211990              7                        0.00      0.35      0.00  0
      0.00      0.00 0-- 53033   528            47.625061         -121.455032             10                        0.00      0.00      0.00  0
           18442   119-- 53033   528            47.625061         -121.455032             10                        0.00      0.00      0.00  0
      0.00      0.96 0-- 53033   219            47.769802         -122.386787              6                        0.00      0.00      0.00  0
           18561   119-- 53033   219            47.769802         -122.386787              6                        0.00      0.96      0.00  0
      0.00      0.20 0-- 53033   220            47.770569         -122.364265              6                        0.00      0.00      0.00  0
           18680   119-- 53033   220            47.770569         -122.364265              6                        0.00      0.20      0.00  0
      0.00      1.03 0-- 53033   221            47.770420         -122.340576              6                        0.00      0.00      0.00  0
           18799   119-- 53033   221            47.770420         -122.340576              6                        0.00      1.03      0.00  0
      0.00      1.10 0-- 53033   222            47.770321         -122.317490              6                        0.00      0.00      0.00  0
