,YEAR,MONTH,TRACTCE10,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS18
109,2018,11,070103,1160.0029969625737,557.1667938166693,505.4081299102027,97.42807323570173,128.8892218847304,195.87102223427533,835.2427528435679,133.96360069908988
110,2018,11,070200,2378.868788171717,1012.8460113461492,1100.125326953132,265.89744987243597,263.8676983466922,332.8792502219809,1782.121839603044,203.9900283372505
111,2018,11,070300,2254.0390693384743,932.6708260792697,1102.1550784788758,219.21316478032887,195.87102223427533,313.59661072741494,1744.571436376784,163.39499782237476
112,2018,11,070400,1640.039232800979,540.9287816107189,878.8824106470593,220.22804054320076,190.79664341991588,197.90077376001912,1251.3418156210441,109.60658239016443
113,2018,11,070500,1715.140039253499,555.1370422909255,939.7749564193729,220.22804054320076,137.00822798770554,210.07928291448184,1368.0525283513118,116.71071273026769
114,2018,11,070600,1709.0507846762678,424.21806888045126,1036.1881538922028,248.64456190361378,172.5288796882218,222.25779206894455,1314.2641129191013,107.57683086442066
115,2018,11,070700,1799.3747275718663,486.1254904156367,1087.9468177986691,225.30241935756024,247.62968614074188,304.4627288615679,1247.2823125695566,154.26111595652773
116,2018,11,071000,1567.9830536370746,599.7915758572888,783.4840889371013,184.7073888426845,176.58838273970937,209.06440715160994,1182.3302637457552,115.69583696739579
117,2018,11,071100,1425.9004468350097,592.6874455171854,652.5651155266272,180.64788579119696,150.20161290504015,208.04953138873805,1067.6493025412315,130.9189734104742
118,2018,11,071200,1099.1104511902602,418.1288143032199,541.9436573735909,139.03797951344933,98.44294899857361,149.18673714216825,851.4807650495181,63.937173060929254
119,2018,11,071300,2016.5581408264513,697.2196490929905,1069.6790540669751,249.65943766648567,199.9305252857629,263.8676983466922,1552.7599171939962,152.23136443078394
120,2018,11,071400,2422.5084459752084,872.793156069828,1160.0029969625737,389.7122929428069,291.2693439442333,334.9090017477247,1796.3301002832504,189.78176765704399
121,2018,11,071500,3587.585821752142,1279.758336981457,1819.672242829304,488.1552419413805,374.4891564997285,408.9949324373729,2804.10173281504,255.74869224371702
122,2018,11,071600,844.3766347094149,242.5553073263824,453.64946600373617,148.17186137929636,87.27931560698279,88.29419136985469,668.8031277325774,46.684285092107075
123,2018,11,071700,922.5220684505507,227.33217088330403,538.8990300849752,156.29086748227152,112.65120967878012,147.1569856164245,662.713873155346,65.96692458667304
124,2018,11,071800,1451.272340906807,401.8908020972696,799.7221011430516,249.65943766648567,170.49912816247803,263.8676983466922,1016.9055143976367,113.66608544165202
125,2018,11,080100,3197.873528809335,935.7154533678853,1519.2690170192238,742.8890584222256,361.2957715823939,420.1585658289637,2416.419191397977,231.39167393479158
126,2018,11,080201,1909.9961857249025,495.25937228148376,993.5633718515832,421.17344159183557,222.25779206894455,226.31729512043214,1461.421098535526,127.87434612185851
127,2018,11,080202,2417.434067160849,807.8411072460268,1137.675730179392,471.9172297354302,236.46605274915106,280.10571055264245,1900.8623038590556,196.88589799714723
128,2018,11,080300,3095.3710767592734,1072.7236813555908,1647.1433631410823,375.5040322626004,294.313971232849,361.2957715823939,2439.761333944031,220.22804054320076
129,2018,11,080400,2201.265529669136,672.862630784065,1216.8360396833996,311.56685920167115,399.8610505715258,524.6907694047686,1276.7137096928413,153.24624019365584
130,2018,11,081000,4336.564134751598,1768.9284546857095,1973.9333587858318,593.7023212800574,672.862630784065,632.2676002691893,3031.4339036983442,384.63791412844745
131,2018,11,081100,2232.7266783181644,849.4510135237745,1028.0691477892276,355.20651700516254,246.61481037787,328.8197471704933,1657.2921207698012,209.06440715160994
132,2018,11,081201,2280.4258391731437,710.4130340103251,1130.5715998392889,439.44120532352963,237.48092851202296,247.62968614074188,1795.3152245203787,211.09415867735373
133,2018,11,081202,1630.905350935132,372.4594049739847,744.9188099479694,513.5271360131778,214.13878596596942,236.46605274915106,1180.3005122200116,120.77021578175527
134,2018,11,081300,2637.66210770405,654.594867052371,1315.2789886819733,667.7882519697056,263.8676983466922,389.7122929428069,1984.0821164145507,217.1834132545851
135,2018,11,081401,1309.189734104742,376.5189080254723,648.5056124751396,284.16521360413003,162.38012205950287,170.49912816247803,976.310483882761,96.41319747282984
136,2018,11,081402,3107.5495859137363,831.1832497920803,1701.9466543361646,574.4196817854914,304.4627288615679,323.74536835613384,2479.3414886960345,184.7073888426845
137,2018,11,081403,4813.555743301388,1392.409546660237,2654.914995672872,766.2312009682792,399.8610505715258,485.1106146527648,3928.5840780770977,294.313971232849
138,2018,11,081500,2971.5562336889025,878.8824106470593,1636.9946055123633,455.67921752947996,259.8081952952046,303.447853098696,2408.300185295002,201.9602768115067
139,2018,11,081600,2550.382792097067,832.1981255549522,1345.72526156813,372.4594049739847,218.198289017457,251.68918919222946,2080.4953138873807,179.63301002832506
140,2018,11,081700,2951.258718431465,1116.3633391590822,1524.3433958335831,310.55198343879925,236.46605274915106,270.97182868679545,2443.820836995518,205.0049041001224
141,2018,11,081800,6544.933794760837,1975.9631103115755,3858.557650438937,710.4130340103251,420.1585658289637,547.0180361879503,5577.757192743924,366.37015039675333
142,2018,11,081900,754.0526918138165,181.66276155406885,444.5155841378891,127.87434612185851,80.17518526687954,148.17186137929636,525.7056451676406,52.77353966933843
143,2018,11,090100,2128.1944747423595,295.3288469957208,1262.505449012635,570.3601787340039,381.59328683983176,428.27757193193884,1318.323615970589,124.82971883324284
144,2018,11,090200,3805.7841107695986,696.2047733301185,2211.4142872978546,898.1650501416252,606.895706197392,763.1865736796635,2435.701830892543,237.48092851202296
145,2018,11,090300,963.1170989654264,162.38012205950287,582.5386878884666,218.198289017457,193.84127070853157,192.82639494565967,576.4494333112352,60.892545772313575
146,2018,11,100100,2985.764494369109,511.49738448743403,1722.2441695936025,752.0229402880727,555.1370422909255,775.3650828341263,1655.2623692440575,250.67431342935757
147,2018,11,100200,3889.0039233250936,640.3866063721645,2315.9464908736595,932.6708260792697,685.0411399385277,967.176602016914,2236.7861813696522,278.07595902689866
148,2018,11,100300,3046.657040141423,576.4494333112352,1634.9648539866196,835.2427528435679,571.3750544968757,669.8180034954494,1805.4639821490975,232.40654969766348
149,2018,11,100400,1942.4722101368031,296.3437227585927,1144.7798605194953,501.34862685871514,337.9536290363404,399.8610505715258,1204.6575305289368,147.1569856164245
150,2018,11,100500,3265.8702049217513,523.6758936418968,1885.6391674159772,856.5551438638777,602.8362031459044,724.6212946905316,1938.4127070853156,230.3767981719197
151,2018,11,100600,2762.4918265372926,510.48250872456214,1563.923550585587,688.0857672271434,492.2147449928681,722.5915431647878,1547.6855383796367,234.43630122340727
152,2018,11,100700,2756.4025719600613,438.42632956065773,1616.6970902549256,701.2791521444781,463.79822363245506,677.9370095984245,1614.6673387291817,205.0049041001224
153,2018,11,110100,2801.0571055264245,496.27424804435566,1601.4739538118472,703.3089036702219,584.5684394142104,695.1898975672467,1521.2987685449675,216.1685374917132
154,2018,11,110200,1396.4690497117247,273.0015802125392,780.4394616484857,343.0280078506998,242.5553073263824,415.0841870146042,738.829555370738,127.87434612185851
155,2018,11,110300,2896.4554272363825,529.7651482191282,1615.6822144920536,751.0080645252008,514.5420117760498,721.5766674019159,1660.3367480584168,229.36192240904782
156,2018,11,110400,2131.239102030975,411.0246839631167,1185.3748910343709,534.8395270334876,449.5899629522486,610.9552092488796,1070.693929829847,195.87102223427533
157,2018,11,110501,2407.28530953213,427.26269616906694,1386.3202920830058,593.7023212800574,454.66434176660806,645.4609851865239,1307.159982578998,202.9751525743786
158,2018,11,110502,1734.422678748065,371.4445292111128,982.3997384599924,380.57841107695987,315.62636225315873,513.5271360131778,905.2691804817285,168.46937663673424
159,2018,11,120100,2315.9464908736595,361.2957715823939,1380.2310375057743,574.4196817854914,403.9205536230134,408.9949324373729,1503.0310048132735,154.26111595652773
160,2018,11,120200,2260.1283239157056,286.1949651298738,1443.1533348038317,530.780023982,340.99825632495606,447.5602114265048,1471.5698561642448,141.06773103919312
161,2018,11,120300,3333.8668810341683,485.1106146527648,1911.0110614877744,937.7452048936291,560.2114211052849,755.0675675766884,2018.587892352195,258.7933195323327
162,2018,11,120400,1701.9466543361646,309.53710767592736,944.8493352337323,447.5602114265048,283.15033784125814,415.0841870146042,1003.7121294803021,137.00822798770554
163,2018,11,130100,1775.0177092629408,324.76024411900573,969.2063535426578,481.0511116012773,361.2957715823939,556.1519180537973,857.5700196267495,158.3206190080153
164,2018,11,130200,867.7187772554685,164.40987358524666,468.87260244681454,234.43630122340727,171.5140039253499,241.54043156351054,454.66434176660806,72.0561791639044
165,2018,11,130300,2013.5135135378357,476.9916085497897,1080.842687458566,455.67921752947996,425.23294464332315,706.3535309588375,881.927037935675,209.06440715160994
166,2018,11,140100,1540.5814080395335,459.73872058096754,824.0791194519771,256.7635680065889,344.0428836135717,578.479184836979,618.0593395889828,201.9602768115067
167,2018,11,140200,2050.049041001224,567.3155514453881,1127.526972550673,355.20651700516254,445.530459900761,805.811355720283,798.7072253801798,267.92720139817976
168,2018,11,140301,983.4146142228643,267.92720139817976,520.631266353281,194.85614647140346,203.9900283372505,402.9056778601415,376.5189080254723,113.66608544165202
169,2018,11,140302,1760.8094485827344,432.3370749834264,970.2212293055296,358.2511442937782,352.16188971654685,691.1303945157591,717.5171643504283,196.88589799714723
170,2018,11,140400,2855.8603967215067,616.029588063239,1526.373147359327,713.4576612989407,554.1221665280535,914.4030623475755,1387.3351678458778,298.3734742843365
171,2018,11,140500,1520.2838927820956,359.2660200566501,821.0344921633614,339.98338056208416,305.4776046244398,607.9105819602639,606.895706197392,187.7520161313002
172,2018,11,140601,1089.976569324413,291.2693439442333,552.0924150023097,246.61481037787,223.27266783181645,455.67921752947996,411.0246839631167,154.26111595652773
173,2018,11,140602,2011.4837620120918,595.7320728058012,1029.0840235520996,386.66766565419124,472.9321054983021,765.2163252054073,773.3353313083825,255.74869224371702
174,2018,11,140701,1358.9186464854647,359.2660200566501,783.4840889371013,216.1685374917132,283.15033784125814,490.1849934671243,585.5833151770822,169.48425239960613
175,2018,11,140702,2228.667175266677,585.5833151770822,1258.4459459611473,384.63791412844745,445.530459900761,859.5997711524933,923.5369442134225,334.9090017477247
176,2018,11,140800,3106.534710150864,690.1155187528872,1821.7019943550479,594.7171970429292,499.31887533297134,861.6295226782371,1745.586312139656,345.0577593764436
177,2018,11,150200,3351.119769002991,707.3684067217094,1931.3085767452123,712.4427855360689,658.6543701038586,1068.6641783041032,1623.8012205950288,380.57841107695987
178,2018,11,150300,3193.814025757847,620.0890911147266,1820.687118592176,753.0378160509446,642.4163578979083,949.9237140480918,1601.4739538118472,312.58173496454305
179,2018,11,150401,2199.235778143392,481.0511116012773,1204.6575305289368,513.5271360131778,453.64946600373617,734.7700523192505,1010.8162598204054,209.06440715160994
180,2018,11,150402,1948.5614647140344,448.5750871893767,1028.0691477892276,471.9172297354302,340.99825632495606,679.9667611241683,927.5964472649101,189.78176765704399
181,2018,11,150501,1890.7135462303365,408.9949324373729,986.45924151148,495.25937228148376,327.8048714076214,638.3568548464207,924.5518199762945,158.3206190080153
182,2018,11,150502,1886.654043178849,398.8461748086539,1044.307159995178,443.5007083750172,344.0428836135717,697.2196490929905,845.3915104722869,187.7520161313002
183,2018,11,150600,1912.0259372506464,421.17344159183557,1031.1137750778432,459.73872058096754,387.68254141706313,679.9667611241683,844.3766347094149,191.81151918278778
