stop_id,stop_name,stop_desc,stop_lat,stop_lon
"50320","8TH AVE S & S 200TH ST","", 47.423168,-122.324883
"50330","S 200TH ST & DES MOINES MEMORI DR S","", 47.422874,-122.320267
"50340","DES MOINES MEMORI DR S & S 202ND ST","", 47.420952,-122.320374
"50350","DES MOINES MEMORI DR S & S 204TH ST","", 47.419930,-122.320351
"50360","DES MOINES MEMORI DR S & S 206TH ST","", 47.418243,-122.320320
"50370","DES MOINES MEMORI DR S & S 208TH ST","", 47.415764,-122.320457
"50380","DES MOINES MEMORI DR S & S 210TH ST","", 47.413799,-122.322601
"50390","DES MOINES MEMORI DR S & S 212TH ST","", 47.412571,-122.324448
"50445","24TH AVE S & S 223RD ST","", 47.402508,-122.302605
"50450","24TH AVE S & S 226TH ST","", 47.399204,-122.302551
"50461","KENT DES MOINES RD & 24TH AVE S","", 47.395905,-122.300858
"50462","KENT DES MOINES RD & 21ST AVE S","", 47.394405,-122.304161
"50466","KENT DES MOINES RD & 20TH AVE S","", 47.391041,-122.308464
"50468","16TH AVE S & 17TH PL S","", 47.390747,-122.311890
"50480","PACIFIC HWY S & KENT-DESMOINES RD","", 47.392620,-122.295174
"50481","PACIFIC HWY S & 23600 BLOCK","", 47.389423,-122.295937
"50490","S 240TH ST & PACIFIC HWY S","", 47.386578,-122.297096
"50500","S 240TH ST & 26TH PL S","", 47.386585,-122.299614
"50520","MILITARY RD S & S 242ND ST","", 47.385395,-122.286583
"50601","KENT BOEING ACS & KENT BOEING ACS","", 47.413654,-122.255554
"50611","KENT BOEING ACS & KENT BOEING ACS","", 47.416092,-122.256462
"50621","KENT BOEING ACS & KENT BOEING ACS","", 47.419044,-122.256538
"50631","S 204TH ST & 68TH AVE S","", 47.419403,-122.250450
"50633","CENTER PT ACS & S 204TH ST","", 47.418560,-122.247398
"50635","CENTER PT ACS & S 208TH ST","", 47.415600,-122.246613
"50637","76TH AVE S & S 212TH ST","", 47.411469,-122.238632
"50639","76TH AVE S & S 228TH ST","", 47.402805,-122.238617
"50641","76TH AVE S & S 228TH ST","", 47.397923,-122.238632
"50643","4TH AVE N & S 228TH ST","", 47.394180,-122.237198
"50703","REITH RD & 38TH AVE S","", 47.370129,-122.284149
"50707","REITH RD & S 253RD ST","", 47.374756,-122.277931
"50709","REITH RD & LK FENWICK RD S","", 47.378510,-122.274300
"50712","W JAMES ST & WASHINGTON AVE N","", 47.386806,-122.248100
"50717","64TH AVE S & W JAMES ST","", 47.386326,-122.253822
"50720","W MEEKER ST & RUSSELL RD","", 47.380245,-122.263153
"50724","MILITARY RD S & S 272ND ST","", 47.358334,-122.292030
"50725","S STAR LK RD & S 272ND ST","", 47.357269,-122.304848
"50726","S STAR LK RD & S 272ND ST","", 47.356129,-122.302399
"50727","S STAR LK RD & S 276TH PL","", 47.353844,-122.299370
"50728","S STAR LK RD & 25TH DR S","", 47.354965,-122.300652
"50730","W MEEKER ST & RUSSELL RD","", 47.381073,-122.259941
"50731","S STAR LK RD & 25TH DR S","", 47.355610,-122.301117
"50732","S STAR LK RD & S 276TH PL","", 47.353935,-122.299217
"50733","S STAR LK RD & S 272ND ST","", 47.356472,-122.303017
"50734","S 272ND ST & 26TH AVE S","", 47.357830,-122.300011
"50735","W MEEKER ST & 64TH AVE S","", 47.381134,-122.256531
"50740","W MEEKER ST & 64TH AVE S","", 47.381199,-122.253098
"50741","W MEEKER ST & WASHINGTON AVE S","", 47.381264,-122.249176
"50755","W MEEKER ST & WASHINGTON AVE N","", 47.381413,-122.248619
"50758","64TH AVE S & W MEEKER ST","", 47.381527,-122.253807
"50759","W MEEKER ST & 64TH AVE S","", 47.381332,-122.253304
"50760","W MEEKER ST & RUSSELL RD","", 47.380859,-122.261703
"50761","W MEEKER ST & 64TH AVE S","", 47.381264,-122.256935
"50770","W MEEKER ST & RUSSELL RD","", 47.380188,-122.263779
"50772","64TH AVE S & W MEEKER ST","", 47.381828,-122.253601
"50774","64TH AVE S & W JAMES ST","", 47.387039,-122.253616
"50779","W JAMES ST & 64TH AVE S","", 47.386673,-122.253113
"50781","REITH RD & LK FENWICK RD S","", 47.378674,-122.274384
"50783","REITH RD & S 253RD ST","", 47.374779,-122.278122
"50787","REITH RD & 38TH AVE S","", 47.370235,-122.283958
"51191","SW 160TH ST & 10TH AVE SW","", 47.459633,-122.346863
"51280","21ST AVE SW & SW 164TH ST","", 47.456356,-122.360443
"51290","21ST AVE SW & SW 162ND ST","", 47.457844,-122.360428
"51300","21ST AVE SW & SW 159TH ST","", 47.460346,-122.360458
"51310","21ST AVE SW & SW 156TH ST","", 47.463402,-122.360512
"51330","21ST AVE SW & SW 152ND ST","", 47.466648,-122.360512
"51350","SW 152ND ST & 18TH AVE SW","", 47.466637,-122.357262
"51360","SW 152ND ST & 16TH AVE SW","", 47.466606,-122.355072
"51370","SW 152ND ST & 14TH AVE SW","", 47.466637,-122.352776
"51380","SW 152ND ST & 12TH AVE SW","", 47.466679,-122.349869
"51390","SW 152ND ST & 10TH AVE SW","", 47.466679,-122.347343
"51400","SW 152ND ST & 9TH AVE SW","", 47.466709,-122.345604
"51401","SW 148TH ST & 6TH AVE SW","", 47.470490,-122.341751
"51403","AMBAUM BLVD SW & SW 148TH ST","", 47.470917,-122.346916
"51450","AMBAUM BLVD SW & SW 144TH ST","", 47.473892,-122.347290
"51470","AMBAUM BLVD SW & SW 139TH ST","", 47.478790,-122.347885
"51480","AMBAUM BLVD SW & SW 136TH ST","", 47.481579,-122.348213
"51500","AMBAUM BLVD SW & SW 132ND ST","", 47.485001,-122.348923
"51520","AMBAUM BLVD SW & SW 128TH ST","", 47.488708,-122.349899
"51540","AMBAUM BLVD SW & SW 124TH ST","", 47.492271,-122.349869
"51550","AMBAUM BLVD SW & SW 122ND ST","", 47.494293,-122.349854
"51580","AMBAUM BLVD SW & SW 116TH ST","", 47.498272,-122.353996
"51600","16TH AVE SW & SW 112TH ST","", 47.503326,-122.355049
"51610","16TH AVE SW & SW 110TH ST","", 47.505066,-122.355034
"51615","15TH AVE SW & SW 107TH ST","", 47.507786,-122.353668
"51640","15TH AVE SW & SW 104TH ST","", 47.510345,-122.353706
"51660","15TH AVE SW & SW 100TH ST","", 47.514168,-122.353828
"51740","9TH AVE SW & SW TRENTON ST","", 47.524971,-122.346642
"51760","9TH AVE SW & SW THISTLE ST","", 47.528534,-122.346657
"51770","9TH AVE SW & SW ELMGROVE ST","", 47.530365,-122.346672
"51780","HIGHLAND PK WAY SW & SW KENYON ST","", 47.532185,-122.346703
"51790","HIGHLAND PK WAY SW & SW HOLDEN ST","", 47.533638,-122.346931
"51800","HIGHLAND PK WAY SW & SW OTHELLO ST","", 47.536594,-122.346931
"51810","HIGHLAND PK WAY SW & 7100 BLOCK","", 47.538502,-122.346375
"51820","HIGHLAND PK WAY SW & 7000 BLOCK","", 47.539867,-122.344551
"51830","HIGHLAND PK WAY SW & WEST MARGINAL WAY S","", 47.540211,-122.343056
"51834","HIGHLAND PK WAY SW & 2ND AVE SW","", 47.539776,-122.337509
"51870","S MICHIGAN ST & EAST MARGINAL WAY S","", 47.545040,-122.330994
"51877","HIGHLAND PK WAY SW & 2ND AVE SW","", 47.539944,-122.337700
"51879","HIGHLAND PK WAY SW & WEST MARGINAL WAY S","", 47.540455,-122.341797
"51890","HIGHLAND PK WAY SW & 7100 BLOCK","", 47.538361,-122.346619
"51900","HIGHLAND PK WAY SW & SW OTHELLO ST","", 47.536274,-122.347206
"51910","HIGHLAND PK WAY SW & SW HOLDEN ST","", 47.533459,-122.347099
"51920","9TH AVE SW & SW KENYON ST","", 47.531731,-122.346878
"51930","9TH AVE SW & SW ELMGROVE ST","", 47.529896,-122.346863
"51940","9TH AVE SW & SW THISTLE ST","", 47.528053,-122.346863
"51960","9TH AVE SW & SW TRENTON ST","", 47.524406,-122.346832
"51970","9TH AVE SW & SW HENDERSON ST","", 47.523079,-122.346832
"52030","15TH AVE SW & SW ROXBURY ST","", 47.516941,-122.354134
"52050","15TH AVE SW & SW 100TH ST","", 47.513809,-122.354004
"52070","15TH AVE SW & SW 104TH ST","", 47.509819,-122.353874
"52080","15TH AVE SW & SW 106TH ST","", 47.508381,-122.353859
"52100","16TH AVE SW & SW 107TH ST","", 47.506725,-122.355209
"52120","16TH AVE SW & SW 112TH ST","", 47.502483,-122.355247
"52140","16TH AVE SW & SW 116TH ST","", 47.499283,-122.355225
"52170","AMBAUM BLVD SW & SW 122ND ST","", 47.493999,-122.350060
"52180","AMBAUM BLVD SW & SW 124TH ST","", 47.491848,-122.350075
"52200","AMBAUM BLVD SW & SW 128TH ST","", 47.488132,-122.350090
"52220","AMBAUM BLVD SW & SW 132ND ST","", 47.484917,-122.349091
"52240","AMBAUM BLVD SW & SW 136TH ST","", 47.480911,-122.348351
"52250","AMBAUM BLVD SW & SW 139TH ST","", 47.478127,-122.348007
"52271","AMBAUM BLVD SW & SW 144TH ST","", 47.473801,-122.347481
"52290","SW 148TH ST & AMBAUM BLVD SW","", 47.470325,-122.345985
"52300","4TH AVE SW & SW 152ND ST","", 47.467129,-122.339226
"52302","BURIEN TC","", 47.469707,-122.337563
"52303","BURIEN TC","", 47.470268,-122.337303
"52304","BURIEN TC","", 47.469696,-122.337318
"52305","BURIEN TC","", 47.469749,-122.337357
"52306","BURIEN TC","", 47.469410,-122.337341
"52310","SW 148TH ST & 6TH AVE SW","", 47.470348,-122.341354
"52351","3RD AVE & LAWSON ST","", 47.308987,-122.003349
"52352","3RD AVE & BAKER ST","", 47.309624,-122.003754
"52353","BAKER ST & 3RD AVE","", 47.309471,-122.004059
"52380","SW 160TH ST & 6TH AVE SW","", 47.459812,-122.342339
"52390","SW 160TH ST & 8TH AVE SW","", 47.459816,-122.344978
"52400","SW 160TH ST & 10TH AVE SW","", 47.459747,-122.347603
"52410","SW 160TH ST & 12TH AVE SW","", 47.459694,-122.349716
"52420","14TH AVE SW & SW 160TH ST","", 47.459141,-122.352600
"52430","14TH AVE SW & SW 162ND ST","", 47.457779,-122.352638
"52440","14TH AVE SW & SW 164TH ST","", 47.456192,-122.352699
"52450","SW 164TH ST & 16TH AVE SW","", 47.455997,-122.355713
"52460","SW 164TH ST & 19TH AVE SW","", 47.456020,-122.357697
"52485","SW 152ND ST & 10TH AVE SW","", 47.466831,-122.346451
"52500","SW 152ND ST & 12TH AVE SW","", 47.466812,-122.350235
"52510","SW 152ND ST & 14TH AVE SW","", 47.466774,-122.353012
"52522","SW 152ND ST & 16TH AVE SW","", 47.466747,-122.355728
"52530","SW 152ND ST & 18TH AVE SW","", 47.466778,-122.357590
"52540","21ST AVE SW & SW 152ND ST","", 47.466320,-122.360718
"52560","21ST AVE SW & SW 156TH ST","", 47.463081,-122.360718
"52575","21ST AVE SW & SW 159TH ST","", 47.460114,-122.360649
"52580","21ST AVE SW & SW 162ND ST","", 47.458183,-122.360634
"52595","21ST AVE SW & SW 164TH ST","", 47.456356,-122.360634
"52636","S 188TH ST & MILITARY RD S","", 47.433754,-122.273781
"52637","S 188TH ST & 46TH AVE S","", 47.434414,-122.277000
"52638","S 188TH ST & 42ND AVE S","", 47.434467,-122.282143
"52639","S 188TH ST & 36TH AVE S","", 47.434532,-122.288261
"52710","MILITARY RD S & S 176TH ST","", 47.445637,-122.275116
"52720","MILITARY RD S & S 173RD ST","", 47.448097,-122.276550
"52730","MILITARY RD S & S 172ND ST","", 47.449810,-122.277740
"52800","INTERNATIONAL BLVD & S 160TH ST","", 47.460155,-122.291252
"58888","AUBURN-ENUMCLAW RD & SE 408TH ST","", 47.235775,-122.107086
"58900","AUBURN-ENUMCLAW RD & SE 416TH ST","", 47.227707,-122.102287
"58902","AUBURN-ENUMCLAW RD & SE 416TH ST","", 47.228451,-122.102531
"58910","AUBURN-ENUMCLAW RD & 188TH AVE SE","", 47.217850,-122.090324
"58912","AUBURN-ENUMCLAW RD & 188TH AVE SE","", 47.218224,-122.090553
"58920","AUBURN-ENUMCLAW RD & 196TH AVE SE","", 47.210747,-122.080338
"58960","SE 436TH ST & 228TH AVE SE","", 47.210117,-122.037865
"58962","SE 436TH ST & 236TH AVE SE","", 47.210228,-122.027344
"58964","SE 436TH ST & 228TH AVE SE","", 47.210251,-122.038002
"58965","SE 436TH ST & 236TH AVE SE","", 47.210087,-122.026375
"58980","GRIFFIN AVE & FARRELLY ST","", 47.206497,-122.008537
"58990","GRIFFIN AVE & FLORENCE ST","", 47.206509,-122.002510
"59010","GRIFFIN AVE & PIONEER ST","", 47.206520,-121.997635
"59020","GRIFFIN AVE & MONTGOMERY AVE","", 47.205948,-121.994629
"59029","GRIFFIN AVE & WELLS ST","", 47.203991,-121.990753
"59031","GRIFFIN AVE & 1ST ST","", 47.202427,-121.987488
"59032","WELLS ST & GRIFFIN AVE","", 47.204166,-121.990585
"59033","GRIFFIN AVE & ROOSEVELT AVE E","", 47.199871,-121.982155
"59034","SEMANSKI ST & CHRISTIANSON AVE","", 47.196529,-122.005409
"59035","SEMANSKI ST & WARNER AVE","", 47.192463,-122.005424
"59036","ROOSEVELT AVE & SEMANSKI ST","", 47.199276,-122.005150
"59037","ROOSEVELT AVE & MELODY LN","", 47.199284,-122.001854
"59038","ROOSEVELT AVE & MYRTINE ST","", 47.199299,-121.996681
"59041","COLE ST & STEVENSON AVE","", 47.202225,-121.990982
"59047","124TH AVE SE & SE 316TH ST","", 47.319103,-122.176331
"59050","SE 320TH ST & 104TH AVE SE","", 47.315525,-122.204628
"59053","124TH AVE SE & SE 312TH ST","", 47.322838,-122.176300
"59057","124TH AVE SE & SE 310TH ST","", 47.325344,-122.176300
"59059","124TH AVE SE & SE 304TH ST","", 47.330032,-122.176262
"59060","112TH AVE SE & SE 312TH ST","", 47.322792,-122.192215
"59061","124TH AVE SE & SE 300TH WAY","", 47.333576,-122.176231
"59062","124TH AVE SE & SE 282ND ST","", 47.349186,-122.176247
"59063","SE 277TH PL & 124TH AVE SE","", 47.352814,-122.175766
"59064","124TH AVE SE & SE 300TH WAY","", 47.333588,-122.176437
"59065","124TH AVE SE & SE 296TH WAY","", 47.337021,-122.176147
"59066","124TH AVE SE & SE 296TH WAY","", 47.336998,-122.176353
"59067","SE 276TH PL & 127TH AVE SE","", 47.353905,-122.171043
"59069","124TH AVE SE & SE 288TH PL","", 47.341522,-122.176270
"59070","112TH AVE SE & SE 320TH ST","", 47.315651,-122.192299
"59073","SE 278TH PL & 132ND AVE SE","", 47.351807,-122.165710
"59077","132ND AVE SE & SE 274TH ST","", 47.356125,-122.165382
"59084","LEA HILL RD SE & 106TH PL SE","", 47.320122,-122.201302
"59094","112TH AVE SE & SE 316TH PL","", 47.317440,-122.192268
"59096","112TH AVE SE & SE 315TH ST","", 47.319668,-122.192253
"59110","8TH ST NE & PIKE ST NE","", 47.315460,-122.210175
"59120","M ST NE & 6TH ST NE","", 47.313248,-122.213417
"59173","E MAIN ST & H ST SE","", 47.307716,-122.219292
"59174","E MAIN ST & K ST SE","", 47.307854,-122.215942
"59175","M ST NE & E MAIN ST","", 47.308510,-122.213280
"59176","M ST NE & 4TH ST NE","", 47.310944,-122.213417
"59177","M ST NE & 1ST ST NE","", 47.308556,-122.213486
"59178","E MAIN ST & K ST NE","", 47.307976,-122.216393
"59179","E MAIN ST & H ST SE","", 47.307846,-122.219536
"59200","M ST NE & 4TH ST NE","", 47.311462,-122.213196
"59210","M ST NE & 6TH ST NE","", 47.313805,-122.213226
"59220","8TH ST NE & HENRY RD","", 47.315327,-122.209999
"59240","SE 320TH ST & 104TH PL SE","", 47.315395,-122.203964
"59250","112TH AVE SE & LEA HILL RD SE","", 47.322327,-122.192421
"59252","112TH AVE SE & SE 316TH PL","", 47.319588,-122.192444
"59254","112TH AVE SE & SE 316TH PL","", 47.317307,-122.192474
"59260","112TH AVE SE & SE 320TH ST","", 47.315437,-122.192490
"59270","SE 320TH ST & 116TH AVE SE","", 47.315258,-122.187241
"59272","SE 320TH ST & 118TH AVE SE","", 47.315254,-122.184494
"59282","SE 320TH ST & 122ND AVE SE","", 47.315250,-122.178734
"59284","LEA HILL RD SE & 106TH PL SE","", 47.320450,-122.200836
"59286","LEA HILL RD SE & 107TH PL SE","", 47.321766,-122.198715
"59292","INTERURBAN AVE S & 48TH AVE S","", 47.484371,-122.271980
"59295","INTERURBAN AVE S & 48TH AVE S","", 47.484570,-122.272018
"59310","ANDOVER PARK W & BAKER BLVD","", 47.457878,-122.254478
"59320","ANDOVER PARK W & STRANDER BLVD","", 47.455448,-122.254478
"59330","ANDOVER PARK W & CORPORATE DR N","", 47.450603,-122.254509
"59340","ANDOVER PARK W & MINKLER BLVD","", 47.448322,-122.254547
"59350","ANDOVER PARK W & MIDLAND DR","", 47.445362,-122.254601
"59353","S 180TH ST & 72ND AVE S","", 47.441147,-122.243469
"59354","SW 43RD ST & OAKESDALE AVE SW","", 47.441116,-122.237061
"59355","ANDOVER PARK W & TRILAND DR","", 47.443161,-122.254639
"59356","SW 43RD ST & OAKESDALE AVE SW","", 47.441097,-122.232132
"59357","SW 43RD ST & OAKESDALE AVE SW","", 47.441086,-122.228043
"59358","SW 43RD ST & LIND AVE SW","", 47.441067,-122.223145
"59359","SW 43RD ST & E VALLEY HWY","", 47.441074,-122.219040
"59370","S CARR RD & TALBOT RD S","", 47.441078,-122.211723
"59380","S CARR RD & SMITHERS AVE S","", 47.442131,-122.209236
"59390","SE CARR RD & 103RD AVE SE","", 47.442760,-122.203690
"59400","SE CARR RD & 106TH PL SE","", 47.445072,-122.198837
"59410","SE 176TH ST & 108TH AVE SE","", 47.445194,-122.196228
"59420","SE PETROVITSKY RD & 110TH AVE SE","", 47.445187,-122.193771
"59430","SE 176TH ST & 113TH PL SE","", 47.445126,-122.189430
"59440","116TH AVE SE & SE 176TH ST","", 47.446346,-122.186066
"59450","116TH AVE SE & SE 169TH ST","", 47.451042,-122.185974
"59460","SE 168TH ST & 116TH AVE SE","", 47.452400,-122.185394
"59480","SE 168TH ST & 120TH AVE SE","", 47.452347,-122.180206
"59490","SE 168TH ST & 122ND AVE SE","", 47.452332,-122.178032
"59500","SE 168TH ST & 124TH AVE SE","", 47.452309,-122.176071
"59510","SE 168TH ST & 126TH AVE SE","", 47.452290,-122.173851
"59520","128TH AVE SE & SE 169TH ST","", 47.451691,-122.169991
"59540","128TH AVE SE & SE 172ND ST","", 47.448517,-122.170097
"59550","128TH AVE SE & SE PETROVITSKY RD","", 47.446800,-122.170151
"59552","SE PETROVITSKY RD & 140TH AVE SE","", 47.445312,-122.153511
"59554","161ST AVE SE & SE 170TH PL","", 47.450142,-122.124817
"59555","SE PETROVITSKY RD & 134TH AVE SE","", 47.446709,-122.162048
"59560","140TH AVE SE & SE PETROVITSKY RD","", 47.446163,-122.154045
"59561","SE PETROVITSKY RD & SE 176TH ST","", 47.444386,-122.149879
"59562","SE PETROVITSKY RD & 143RD AVE SE","", 47.443108,-122.145279
"59563","SE 179TH ST & 152ND PL SE","", 47.441750,-122.137451
"59564","SE 179TH ST & 154TH AVE SE","", 47.441013,-122.135620
"59565","SE 179TH ST & 156TH PL SE","", 47.440239,-122.131508
"59566","SE 179TH ST & 159TH AVE SE","", 47.441376,-122.128448
"59567","161ST AVE SE & SE 179TH ST","", 47.442055,-122.126045
"59568","161ST AVE SE & SE 176TH PL","", 47.444252,-122.126587
"59569","161ST AVE SE & SE 173RD ST","", 47.447117,-122.125061
"59570","140TH AVE SE & SE 171ST WAY","", 47.449226,-122.153938
"59580","SE FAIRWOOD BLVD & 139TH PL SE","", 47.455696,-122.155045
"59590","SE FAIRWOOD BLVD & 138TH AVE SE","", 47.455956,-122.157654
"59600","SE FAIRWOOD BLVD & 134TH AVE SE","", 47.456646,-122.161873
"59602","SE FAIRWOOD BLVD & 160TH PL SE","", 47.451763,-122.127396
"59603","SE FAIRWOOD BLVD & SE 168TH ST","", 47.451488,-122.130302
"59604","156TH AVE SE & SE FAIRWOOD BLVD","", 47.449493,-122.132149
"59610","SE 164TH ST & 131ST AVE SE","", 47.456429,-122.165428
"59630","SE 164TH ST & 128TH PL SE","", 47.456482,-122.169075
"59640","SE 164TH ST & 127TH AVE SE","", 47.456543,-122.172585
"59650","126TH AVE SE & SE 164TH ST","", 47.456699,-122.173660
"59660","126TH AVE SE & SE 161ST ST","", 47.458897,-122.174500
"59662","123RD AVE SE & SE 160TH ST","", 47.461605,-122.176834
"59666","KIRKLAND AVE SE & SE 19TH CT","", 47.463531,-122.176941
"59669","LK YOUNGS WAY SE & KIRKLAND AVE SE","", 47.464417,-122.177307
"59673","LK YOUNGS WAY SE & JEFFERSON CT SE","", 47.466335,-122.179459
"59675","LK YOUNGS WAY SE & SE 16TH ST","", 47.467243,-122.182198
"59677","LK YOUNGS WAY SE & ROYAL HILLS DR SE","", 47.468441,-122.183372
"59710","116TH AVE SE & SE 20TH PL","", 47.461952,-122.185783
"59712","116TH AVE SE & SE 168TH ST","", 47.453022,-122.185928
"59716","116TH AVE SE & SE 164TH ST","", 47.456360,-122.185860
"59718","116TH AVE SE & SE 160TH ST","", 47.460556,-122.185768
"59720","EDMONDS AVE SE & EDMONDS WAY SE","", 47.465626,-122.185806
"59724","PUGET DR SE & ROYAL HILLS DR SE","", 47.466633,-122.186897
"59730","SE ROYAL HILLS DR & LK YOUNGS WAY SE","", 47.468685,-122.183350
"59740","SE ROYAL HILLS DR & GEM DR SE","", 47.468136,-122.177116
"59750","SE ROYAL HILLS DR & HARADER DR SE","", 47.469257,-122.179825
"59760","ROYAL HILLS DR SE & LK YOUNGS WAY SE","", 47.468586,-122.183884
"59772","PUGET DR SE & SE 16TH PL","", 47.465073,-122.189919
"59773","W JAMES ST & LINCOLN AVE N","", 47.386772,-122.242508
"59785","S PUGET DR & ROLLING HILLS AVE SE","", 47.461475,-122.196724
"59800","S PUGET DR & GRANT AVE S","", 47.461777,-122.199677
"59810","S PUGET DR & BENSON RD S","", 47.462681,-122.204742
"59828","S 21ST ST & SMITHERS AVE S","", 47.460953,-122.209389
"59830","TALBOT RD S & S RENTON VILLAGE PL","", 47.468773,-122.207855
"59831","STRANDER BLVD & ANDOVER PARK W","", 47.455769,-122.253685
"59833","STRANDER BLVD & ANDOVER PARK E","", 47.455727,-122.249313
"59838","BOEING ACS & SW 16TH ST","", 47.465134,-122.239655
"59841","SR 515 & S GRADY WY","", 47.473038,-122.208771
"59842","LK AVE S & SHATTUCK AVE S","", 47.472580,-122.213837
"59843","SW GRADY WAY & OAKESDALE AVE SW","", 47.467941,-122.233002
"59845","SW GRADY WAY & RAYMOND AVE SW","", 47.469143,-122.227264
"59846","SW GRADY WAY & POWELL AVE SW","", 47.468693,-122.229919
"59850","SR 167 & S GRADY WAY","", 47.471256,-122.217842
"59851","SW GRADY WAY & LONGACRES DR SW","", 47.466812,-122.237144
"59855","SW GRADY WAY & LIND AVE SW","", 47.469769,-122.224319
"59857","SW GRADY WAY & RAYMOND AVE SW","", 47.469173,-122.227951
"59859","SW GRADY WAY & POWELL AVE SW","", 47.468834,-122.229904
"59860","RAINIER AVE S & S 7TH ST","", 47.474144,-122.215515
"59862","SW GRADY WAY & OAKESDALE AVE SW","", 47.467793,-122.234016
"59863","S BOEING ACS & S LONGACRES WAY","", 47.461418,-122.239792
"59864","SW 16TH ST & BOEING ACCESS RD","", 47.465309,-122.239067
"59865","SW 16TH ST & OAKESDALE AVE SW","", 47.465862,-122.231895
"59866","SW 16TH ST & OAKESDALE AVE SW","", 47.465775,-122.234154
"59867","SW 16TH ST & RAYMOND AVE SW","", 47.465935,-122.227776
"59868","SW 16TH ST & LIND AVE SW","", 47.466000,-122.224426
"59869","SW 16TH ST & OAKESDALE AVE SW","", 47.465889,-122.234673
"59870","RAINIER AVE S & S 4TH PL","", 47.477200,-122.215576
"59891","RAINIER AVE S & S 3RD PL","", 47.477947,-122.216202
"59902","S 7TH ST & RAINIER AVE S","", 47.473717,-122.214920
"59904","SHATTUCK AVE S & S GRADY WAY","", 47.472179,-122.212746
"59911","SR 167 & SW 7TH ST","", 47.473568,-122.216530
"59934","SR 515 & S 15TH ST","", 47.466290,-122.207909
"59936","S 21ST ST & SMITHERS AVE S","", 47.461086,-122.209587
"59938","TALBOT RD S & S RENTON VILLAGE PL","", 47.470768,-122.207977
"59944","TALBOT RD S & S 23RD ST","", 47.459068,-122.212296
"59945","TALBOT RD S & S 26TH ST","", 47.456676,-122.212921
"59946","TALBOT RD S & S 27TH PL","", 47.455208,-122.212730
"59947","TALBOT RD S & S 36TH ST","", 47.446781,-122.211105
"59948","TALBOT RD S & S 177TH ST","", 47.443855,-122.211639
"59949","TALBOT RD S & S CARR RD","", 47.442196,-122.212471
"59950","S PUGET DR & TALBOT RD S","", 47.466419,-122.207268
"59951","TALBOT RD S & S 32ND ST","", 47.452824,-122.212471
"59960","S PUGET DR & BENSON RD S","", 47.461823,-122.203949
"59971","S PUGET DR & GRANT AVE S","", 47.461327,-122.198059
"59974","PUGET DR SE & JONES PL SE","", 47.461357,-122.195969
"59976","PUGET DR SE & SE 19TH ST","", 47.464375,-122.190491
"60001","ROYAL HILLS DR SE & EDMONDS AVE SE","", 47.466488,-122.185753
"60002","LK YOUNGS WAY SE & ROYAL HILLS DR SE","", 47.468403,-122.183571
"60006","LK YOUNGS WAY SE & INDEX CT SE","", 47.466347,-122.180496
"60008","LK YOUNGS WAY SE & KIRKLAND CT SE","", 47.465950,-122.177650
"60012","LK YOUNGS WAY SE & KIRKLAND AVE SE","", 47.464561,-122.177368
"60014","KIRKLAND AVE SE & SE 19TH CT","", 47.463184,-122.176971
"60016","123RD AVE SE & SE 158TH ST","", 47.461914,-122.176971
"60018","126TH AVE SE & SE 160TH ST","", 47.459831,-122.176476
"60070","126TH AVE SE & SE 161ST ST","", 47.458855,-122.174698
"60080","126TH AVE SE & SE 164TH ST","", 47.456699,-122.173866
"60090","SE 164TH ST & 127TH AVE SE","", 47.456402,-122.172554
"60100","SE 164TH ST & 128TH AVE SE","", 47.456348,-122.169334
"60120","SE 164TH ST & 131ST AVE SE","", 47.456299,-122.165962
"60130","SE FAIRWOOD BLVD & 134TH AVE SE","", 47.456444,-122.161545
"60137","140TH WAY SE & SE 158TH ST","", 47.461445,-122.146736
"60140","SE FAIRWOOD BLVD & 138TH AVE SE","", 47.455761,-122.157379
"60142","SE 176TH ST & SE 171ST WAY","", 47.445034,-122.147873
"54201","SOUTHCENTER BLVD & 42ND AVE S","", 47.465691,-122.281937
"54202","SOUTHCENTER BLVD & 52ND AVE S","", 47.465202,-122.268593
"54203","SOUTHCENTER BLVD & PARK PLACE","", 47.466194,-122.277000
"54204","SOUTHCENTER BLVD & PARK PLACE","", 47.466335,-122.276741
"54205","SOUTHCENTER BLVD & 53RD AVE S","", 47.465054,-122.268318
"54206","SOUTHCENTER BLVD & 42ND AVE S","", 47.465916,-122.281700
"54448","UNION AVE NE & NE 1ST PL","", 47.484482,-122.164062
"54449","UNION AVE NE & NE 3RD CT","", 47.487263,-122.164062
"54750","N 30TH ST & PARK AVE N","", 47.518364,-122.201149
"54760","NE 30TH ST & I-405","", 47.518372,-122.197174
"54770","KENNEWICK PL NE & NE 28TH ST","", 47.516811,-122.195435
"54780","NE 27TH ST & ABERDEEN AVE NE","", 47.515842,-122.191391
"54790","NE 27TH ST & CAMAS AVE NE","", 47.515675,-122.187950
"54800","EDMONDS AVE NE & NE 25TH ST","", 47.514126,-122.185822
"54810","EDMONDS AVE NE & NE 23RD ST","", 47.512257,-122.185806
"54820","EDMONDS AVE NE & NE 20TH ST","", 47.509834,-122.185783
"54830","EDMONDS AVE NE & NE 18TH ST","", 47.508030,-122.185768
"54841","NE 16TH ST & EDMONDS AVE NE","", 47.506584,-122.183800
"54842","HARRINGTON AVE NE & NE 16TH ST","", 47.506500,-122.182762
